"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","indicator","pop_size","pop_label","method","method_type","estimate","ci_lower","ci_upper","uncertainty_method","indicator_clean","method_clean","uncertainty_clean","estimate_pct","ci_lower_pct","ci_upper_pct","se_pct","estimate_with_ci","analysis_source","source","population_size","parameter_type","iterations","m1","m2","parameter_description","seed_selection","combination_id","sensitivity_combo","pop_group","method_category","param_group","ci_width","precision","abs_yi","repo","branch","repo_license"
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",82,0.340790329689478,0.229866825872014,"estimate","document_withholding_rds",NA,"50K","MA_estimates","bayesian",0.340790329689478,0.161024947979846,0.520555711399109,"bayesian_credible_interval","Document withholding","Bayesian MA","Bayesian CI",34.0790329689478,16.1024947979846,52.0555711399109,47.9444288600891,"34.1% (16.1–52.1)","06c_bayesian_sensitivity","GitHub",50000,"standard",2,50,25,NA,"random","document_withholding_rds_50000_random","50K_random_standard","Conservative","Bayesian ERGM","standard",35.9530763419263,2.08574807078876,0.340790329689478,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",83,0.340790329689478,0.229866825872014,"estimate","document_withholding_rds",NA,"50K","MA_estimates","bayesian",0.340790329689478,0.161024947979846,0.520555711399109,"bayesian_credible_interval","Document withholding","Bayesian MA","Bayesian CI",34.0790329689478,16.1024947979846,52.0555711399109,47.9444288600891,"34.1% (16.1–52.1)","06c_bayesian_sensitivity","GitHub",50000,"standard",2,50,25,NA,"sample","document_withholding_rds_50000_sample","50K_sample_standard","Conservative","Bayesian ERGM","standard",35.9530763419263,2.08574807078876,0.340790329689478,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",84,0.341088597479197,0.225783335982622,"estimate","document_withholding_rds",NA,"100K","MA_estimates","bayesian",0.341088597479197,0.157343835183296,0.524833359775097,"bayesian_credible_interval","Document withholding","Bayesian MA","Bayesian CI",34.1088597479197,15.7343835183296,52.4833359775097,47.5166640224903,"34.1% (15.7–52.5)","06c_bayesian_sensitivity","GitHub",1e+05,"standard",2,50,25,NA,"degree","document_withholding_rds_100000_degree","100K_degree_standard","Conservative","Bayesian ERGM","standard",36.7489524591801,2.10452484527678,0.341088597479197,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",85,0.341088597479197,0.225783335982622,"estimate","document_withholding_rds",NA,"100K","MA_estimates","bayesian",0.341088597479197,0.157343835183296,0.524833359775097,"bayesian_credible_interval","Document withholding","Bayesian MA","Bayesian CI",34.1088597479197,15.7343835183296,52.4833359775097,47.5166640224903,"34.1% (15.7–52.5)","06c_bayesian_sensitivity","GitHub",1e+05,"standard",2,50,25,NA,"random","document_withholding_rds_100000_random","100K_random_standard","Conservative","Bayesian ERGM","standard",36.7489524591801,2.10452484527678,0.341088597479197,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",86,0.341088597479197,0.225783335982622,"estimate","document_withholding_rds",NA,"100K","MA_estimates","bayesian",0.341088597479197,0.157343835183296,0.524833359775097,"bayesian_credible_interval","Document withholding","Bayesian MA","Bayesian CI",34.1088597479197,15.7343835183296,52.4833359775097,47.5166640224903,"34.1% (15.7–52.5)","06c_bayesian_sensitivity","GitHub",1e+05,"standard",2,50,25,NA,"sample","document_withholding_rds_100000_sample","100K_sample_standard","Conservative","Bayesian ERGM","standard",36.7489524591801,2.10452484527678,0.341088597479197,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",87,0.342817003073322,0.228489169529516,"estimate","document_withholding_rds",NA,"980K","MA_estimates","bayesian",0.342817003073322,0.16363941357371,0.521994592572933,"bayesian_credible_interval","Document withholding","Bayesian MA","Bayesian CI",34.2817003073322,16.363941357371,52.1994592572933,47.8005407427067,"34.3% (16.4–52.2)","06c_bayesian_sensitivity","GitHub",980000,"standard",2,50,25,NA,"degree","document_withholding_rds_980000_degree","980K_degree_standard","Baseline","Bayesian ERGM","standard",35.8355178999223,2.09202654292688,0.342817003073322,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",88,0.342817003073322,0.228489169529516,"estimate","document_withholding_rds",NA,"980K","MA_estimates","bayesian",0.342817003073322,0.16363941357371,0.521994592572933,"bayesian_credible_interval","Document withholding","Bayesian MA","Bayesian CI",34.2817003073322,16.363941357371,52.1994592572933,47.8005407427067,"34.3% (16.4–52.2)","06c_bayesian_sensitivity","GitHub",980000,"standard",2,50,25,NA,"random","document_withholding_rds_980000_random","980K_random_standard","Baseline","Bayesian ERGM","standard",35.8355178999223,2.09202654292688,0.342817003073322,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",89,0.342817003073322,0.228489169529516,"estimate","document_withholding_rds",NA,"980K","MA_estimates","bayesian",0.342817003073322,0.16363941357371,0.521994592572933,"bayesian_credible_interval","Document withholding","Bayesian MA","Bayesian CI",34.2817003073322,16.363941357371,52.1994592572933,47.8005407427067,"34.3% (16.4–52.2)","06c_bayesian_sensitivity","GitHub",980000,"standard",2,50,25,NA,"sample","document_withholding_rds_980000_sample","980K_sample_standard","Baseline","Bayesian ERGM","standard",35.8355178999223,2.09202654292688,0.342817003073322,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",90,0.343131250716489,0.224060233854156,"estimate","document_withholding_rds",NA,"1.74M","MA_estimates","bayesian",0.343131250716489,0.159612513426381,0.526649988006596,"bayesian_credible_interval","Document withholding","Bayesian MA","Bayesian CI",34.3131250716489,15.9612513426381,52.6649988006596,47.3350011993404,"34.3% (16.0–52.7)","06c_bayesian_sensitivity","GitHub",1740000,"standard",2,50,25,NA,"degree","document_withholding_rds_1740000_degree","1.74M_degree_standard","Liberal","Bayesian ERGM","standard",36.7037474580214,2.11260161542773,0.343131250716489,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",91,0.343131250716489,0.224060233854156,"estimate","document_withholding_rds",NA,"1.74M","MA_estimates","bayesian",0.343131250716489,0.159612513426381,0.526649988006596,"bayesian_credible_interval","Document withholding","Bayesian MA","Bayesian CI",34.3131250716489,15.9612513426381,52.6649988006596,47.3350011993404,"34.3% (16.0–52.7)","06c_bayesian_sensitivity","GitHub",1740000,"standard",2,50,25,NA,"random","document_withholding_rds_1740000_random","1.74M_random_standard","Liberal","Bayesian ERGM","standard",36.7037474580214,2.11260161542773,0.343131250716489,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",92,0.343131250716489,0.224060233854156,"estimate","document_withholding_rds",NA,"1.74M","MA_estimates","bayesian",0.343131250716489,0.159612513426381,0.526649988006596,"bayesian_credible_interval","Document withholding","Bayesian MA","Bayesian CI",34.3131250716489,15.9612513426381,52.6649988006596,47.3350011993404,"34.3% (16.0–52.7)","06c_bayesian_sensitivity","GitHub",1740000,"standard",2,50,25,NA,"sample","document_withholding_rds_1740000_sample","1.74M_sample_standard","Liberal","Bayesian ERGM","standard",36.7037474580214,2.11260161542773,0.343131250716489,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",93,0.840400231351568,0.00179908311428307,"estimate","excessive_hours_rds",NA,"50K","MA_estimates","bayesian",0.840400231351568,0.723216062596135,0.957584400107,"bayesian_credible_interval","Excessive working hours","Bayesian MA","Bayesian CI",84.0400231351568,72.3216062596135,95.7584400107,4.24155998930001,"84.0% (72.3–95.8)","06c_bayesian_sensitivity","GitHub",50000,"standard",2,50,25,NA,"degree","excessive_hours_rds_50000_degree","50K_degree_standard","Conservative","Bayesian ERGM","standard",23.4368337510865,23.57623144604,0.840400231351568,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",94,0.840400231351568,0.00179908311428307,"estimate","excessive_hours_rds",NA,"50K","MA_estimates","bayesian",0.840400231351568,0.723216062596135,0.957584400107,"bayesian_credible_interval","Excessive working hours","Bayesian MA","Bayesian CI",84.0400231351568,72.3216062596135,95.7584400107,4.24155998930001,"84.0% (72.3–95.8)","06c_bayesian_sensitivity","GitHub",50000,"standard",2,50,25,NA,"random","excessive_hours_rds_50000_random","50K_random_standard","Conservative","Bayesian ERGM","standard",23.4368337510865,23.57623144604,0.840400231351568,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",95,0.840400231351568,0.00179908311428307,"estimate","excessive_hours_rds",NA,"50K","MA_estimates","bayesian",0.840400231351568,0.723216062596135,0.957584400107,"bayesian_credible_interval","Excessive working hours","Bayesian MA","Bayesian CI",84.0400231351568,72.3216062596135,95.7584400107,4.24155998930001,"84.0% (72.3–95.8)","06c_bayesian_sensitivity","GitHub",50000,"standard",2,50,25,NA,"sample","excessive_hours_rds_50000_sample","50K_sample_standard","Conservative","Bayesian ERGM","standard",23.4368337510865,23.57623144604,0.840400231351568,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",96,0.839768391032764,0.00204130202765829,"estimate","excessive_hours_rds",NA,"100K","MA_estimates","bayesian",0.839768391032764,0.724717552617371,0.954819229448157,"bayesian_credible_interval","Excessive working hours","Bayesian MA","Bayesian CI",83.9768391032764,72.4717552617371,95.4819229448157,4.51807705518431,"84.0% (72.5–95.5)","06c_bayesian_sensitivity","GitHub",1e+05,"standard",2,50,25,NA,"degree","excessive_hours_rds_100000_degree","100K_degree_standard","Conservative","Bayesian ERGM","standard",23.0101676830786,22.1333099853297,0.839768391032764,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",97,0.839768391032764,0.00204130202765829,"estimate","excessive_hours_rds",NA,"100K","MA_estimates","bayesian",0.839768391032764,0.724717552617371,0.954819229448157,"bayesian_credible_interval","Excessive working hours","Bayesian MA","Bayesian CI",83.9768391032764,72.4717552617371,95.4819229448157,4.51807705518431,"84.0% (72.5–95.5)","06c_bayesian_sensitivity","GitHub",1e+05,"standard",2,50,25,NA,"random","excessive_hours_rds_100000_random","100K_random_standard","Conservative","Bayesian ERGM","standard",23.0101676830786,22.1333099853297,0.839768391032764,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",98,0.839768391032764,0.00204130202765829,"estimate","excessive_hours_rds",NA,"100K","MA_estimates","bayesian",0.839768391032764,0.724717552617371,0.954819229448157,"bayesian_credible_interval","Excessive working hours","Bayesian MA","Bayesian CI",83.9768391032764,72.4717552617371,95.4819229448157,4.51807705518431,"84.0% (72.5–95.5)","06c_bayesian_sensitivity","GitHub",1e+05,"standard",2,50,25,NA,"sample","excessive_hours_rds_100000_sample","100K_sample_standard","Conservative","Bayesian ERGM","standard",23.0101676830786,22.1333099853297,0.839768391032764,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",99,0.837401914351015,0.00195995638142491,"estimate","excessive_hours_rds",NA,"980K","MA_estimates","bayesian",0.837401914351015,0.719075223320054,0.955728605381975,"bayesian_credible_interval","Excessive working hours","Bayesian MA","Bayesian CI",83.7401914351015,71.9075223320054,95.5728605381975,4.42713946180252,"83.7% (71.9–95.6)","06c_bayesian_sensitivity","GitHub",980000,"standard",2,50,25,NA,"degree","excessive_hours_rds_980000_degree","980K_degree_standard","Baseline","Bayesian ERGM","standard",23.665338206192,22.587948914373,0.837401914351015,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",100,0.837401914351015,0.00195995638142491,"estimate","excessive_hours_rds",NA,"980K","MA_estimates","bayesian",0.837401914351015,0.719075223320054,0.955728605381975,"bayesian_credible_interval","Excessive working hours","Bayesian MA","Bayesian CI",83.7401914351015,71.9075223320054,95.5728605381975,4.42713946180252,"83.7% (71.9–95.6)","06c_bayesian_sensitivity","GitHub",980000,"standard",2,50,25,NA,"random","excessive_hours_rds_980000_random","980K_random_standard","Baseline","Bayesian ERGM","standard",23.665338206192,22.587948914373,0.837401914351015,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",101,0.837401914351015,0.00195995638142491,"estimate","excessive_hours_rds",NA,"980K","MA_estimates","bayesian",0.837401914351015,0.719075223320054,0.955728605381975,"bayesian_credible_interval","Excessive working hours","Bayesian MA","Bayesian CI",83.7401914351015,71.9075223320054,95.5728605381975,4.42713946180252,"83.7% (71.9–95.6)","06c_bayesian_sensitivity","GitHub",980000,"standard",2,50,25,NA,"sample","excessive_hours_rds_980000_sample","980K_sample_standard","Baseline","Bayesian ERGM","standard",23.665338206192,22.587948914373,0.837401914351015,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",102,0.838474315773989,0.0019095408781033,"estimate","excessive_hours_rds",NA,"1.74M","MA_estimates","bayesian",0.838474315773989,0.720646925314477,0.9563017062335,"bayesian_credible_interval","Excessive working hours","Bayesian MA","Bayesian CI",83.8474315773989,72.0646925314477,95.63017062335,4.36982937664996,"83.8% (72.1–95.6)","06c_bayesian_sensitivity","GitHub",1740000,"standard",2,50,25,NA,"degree","excessive_hours_rds_1740000_degree","1.74M_degree_standard","Liberal","Bayesian ERGM","standard",23.5654780919023,22.8841886903747,0.838474315773989,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",103,0.838474315773989,0.0019095408781033,"estimate","excessive_hours_rds",NA,"1.74M","MA_estimates","bayesian",0.838474315773989,0.720646925314477,0.9563017062335,"bayesian_credible_interval","Excessive working hours","Bayesian MA","Bayesian CI",83.8474315773989,72.0646925314477,95.63017062335,4.36982937664996,"83.8% (72.1–95.6)","06c_bayesian_sensitivity","GitHub",1740000,"standard",2,50,25,NA,"random","excessive_hours_rds_1740000_random","1.74M_random_standard","Liberal","Bayesian ERGM","standard",23.5654780919023,22.8841886903747,0.838474315773989,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",104,0.838474315773989,0.0019095408781033,"estimate","excessive_hours_rds",NA,"1.74M","MA_estimates","bayesian",0.838474315773989,0.720646925314477,0.9563017062335,"bayesian_credible_interval","Excessive working hours","Bayesian MA","Bayesian CI",83.8474315773989,72.0646925314477,95.63017062335,4.36982937664996,"83.8% (72.1–95.6)","06c_bayesian_sensitivity","GitHub",1740000,"standard",2,50,25,NA,"sample","excessive_hours_rds_1740000_sample","1.74M_sample_standard","Liberal","Bayesian ERGM","standard",23.5654780919023,22.8841886903747,0.838474315773989,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",105,0.582355188837832,0.0874284550986692,"estimate","access_to_help_rds",NA,"50K","MA_estimates","bayesian",0.582355188837832,0.460393409144616,0.704316968531048,"bayesian_credible_interval","Limited access to help","Bayesian MA","Bayesian CI",58.2355188837832,46.0393409144616,70.4316968531048,29.5683031468952,"58.2% (46.0–70.4)","06c_bayesian_sensitivity","GitHub",50000,"standard",2,50,25,NA,"degree","access_to_help_rds_50000_degree","50K_degree_standard","Conservative","Bayesian ERGM","standard",24.3923559386432,3.38199995796852,0.582355188837832,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",106,0.582355188837832,0.0874284550986692,"estimate","access_to_help_rds",NA,"50K","MA_estimates","bayesian",0.582355188837832,0.460393409144616,0.704316968531048,"bayesian_credible_interval","Limited access to help","Bayesian MA","Bayesian CI",58.2355188837832,46.0393409144616,70.4316968531048,29.5683031468952,"58.2% (46.0–70.4)","06c_bayesian_sensitivity","GitHub",50000,"standard",2,50,25,NA,"random","access_to_help_rds_50000_random","50K_random_standard","Conservative","Bayesian ERGM","standard",24.3923559386432,3.38199995796852,0.582355188837832,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",107,0.582355188837832,0.0874284550986692,"estimate","access_to_help_rds",NA,"50K","MA_estimates","bayesian",0.582355188837832,0.460393409144616,0.704316968531048,"bayesian_credible_interval","Limited access to help","Bayesian MA","Bayesian CI",58.2355188837832,46.0393409144616,70.4316968531048,29.5683031468952,"58.2% (46.0–70.4)","06c_bayesian_sensitivity","GitHub",50000,"standard",2,50,25,NA,"sample","access_to_help_rds_50000_sample","50K_sample_standard","Conservative","Bayesian ERGM","standard",24.3923559386432,3.38199995796852,0.582355188837832,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",108,0.583511953668646,0.0858505572373257,"estimate","access_to_help_rds",NA,"100K","MA_estimates","bayesian",0.583511953668646,0.460026564726822,0.706997342610471,"bayesian_credible_interval","Limited access to help","Bayesian MA","Bayesian CI",58.3511953668647,46.0026564726822,70.6997342610471,29.3002657389529,"58.4% (46.0–70.7)","06c_bayesian_sensitivity","GitHub",1e+05,"standard",2,50,25,NA,"degree","access_to_help_rds_100000_degree","100K_degree_standard","Conservative","Bayesian ERGM","standard",24.6970777883649,3.41293832932908,0.583511953668646,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",109,0.583511953668646,0.0858505572373257,"estimate","access_to_help_rds",NA,"100K","MA_estimates","bayesian",0.583511953668646,0.460026564726822,0.706997342610471,"bayesian_credible_interval","Limited access to help","Bayesian MA","Bayesian CI",58.3511953668647,46.0026564726822,70.6997342610471,29.3002657389529,"58.4% (46.0–70.7)","06c_bayesian_sensitivity","GitHub",1e+05,"standard",2,50,25,NA,"random","access_to_help_rds_100000_random","100K_random_standard","Conservative","Bayesian ERGM","standard",24.6970777883649,3.41293832932908,0.583511953668646,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",110,0.583511953668646,0.0858505572373257,"estimate","access_to_help_rds",NA,"100K","MA_estimates","bayesian",0.583511953668646,0.460026564726822,0.706997342610471,"bayesian_credible_interval","Limited access to help","Bayesian MA","Bayesian CI",58.3511953668647,46.0026564726822,70.6997342610471,29.3002657389529,"58.4% (46.0–70.7)","06c_bayesian_sensitivity","GitHub",1e+05,"standard",2,50,25,NA,"sample","access_to_help_rds_100000_sample","100K_sample_standard","Conservative","Bayesian ERGM","standard",24.6970777883649,3.41293832932908,0.583511953668646,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",111,0.583286694503667,0.0865110550937144,"estimate","access_to_help_rds",NA,"980K","MA_estimates","bayesian",0.583286694503667,0.460701006027081,0.705872382980254,"bayesian_credible_interval","Limited access to help","Bayesian MA","Bayesian CI",58.3286694503667,46.0701006027081,70.5872382980254,29.4127617019746,"58.3% (46.1–70.6)","06c_bayesian_sensitivity","GitHub",980000,"standard",2,50,25,NA,"degree","access_to_help_rds_980000_degree","980K_degree_standard","Baseline","Bayesian ERGM","standard",24.5171376953172,3.39988475115843,0.583286694503667,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",112,0.583286694503667,0.0865110550937144,"estimate","access_to_help_rds",NA,"980K","MA_estimates","bayesian",0.583286694503667,0.460701006027081,0.705872382980254,"bayesian_credible_interval","Limited access to help","Bayesian MA","Bayesian CI",58.3286694503667,46.0701006027081,70.5872382980254,29.4127617019746,"58.3% (46.1–70.6)","06c_bayesian_sensitivity","GitHub",980000,"standard",2,50,25,NA,"random","access_to_help_rds_980000_random","980K_random_standard","Baseline","Bayesian ERGM","standard",24.5171376953172,3.39988475115843,0.583286694503667,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",113,0.583286694503667,0.0865110550937144,"estimate","access_to_help_rds",NA,"980K","MA_estimates","bayesian",0.583286694503667,0.460701006027081,0.705872382980254,"bayesian_credible_interval","Limited access to help","Bayesian MA","Bayesian CI",58.3286694503667,46.0701006027081,70.5872382980254,29.4127617019746,"58.3% (46.1–70.6)","06c_bayesian_sensitivity","GitHub",980000,"standard",2,50,25,NA,"sample","access_to_help_rds_980000_sample","980K_sample_standard","Baseline","Bayesian ERGM","standard",24.5171376953172,3.39988475115843,0.583286694503667,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",114,0.584276691685991,0.0860585128684287,"estimate","access_to_help_rds",NA,"1.74M","MA_estimates","bayesian",0.584276691685991,0.461910695993346,0.706642687378636,"bayesian_credible_interval","Limited access to help","Bayesian MA","Bayesian CI",58.4276691685991,46.1910695993346,70.6642687378636,29.3357312621364,"58.4% (46.2–70.7)","06c_bayesian_sensitivity","GitHub",1740000,"standard",2,50,25,NA,"degree","access_to_help_rds_1740000_degree","1.74M_degree_standard","Liberal","Bayesian ERGM","standard",24.4731991385289,3.40881224696348,0.584276691685991,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",115,0.584276691685991,0.0860585128684287,"estimate","access_to_help_rds",NA,"1.74M","MA_estimates","bayesian",0.584276691685991,0.461910695993346,0.706642687378636,"bayesian_credible_interval","Limited access to help","Bayesian MA","Bayesian CI",58.4276691685991,46.1910695993346,70.6642687378636,29.3357312621364,"58.4% (46.2–70.7)","06c_bayesian_sensitivity","GitHub",1740000,"standard",2,50,25,NA,"random","access_to_help_rds_1740000_random","1.74M_random_standard","Liberal","Bayesian ERGM","standard",24.4731991385289,3.40881224696348,0.584276691685991,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",116,0.584276691685991,0.0860585128684287,"estimate","access_to_help_rds",NA,"1.74M","MA_estimates","bayesian",0.584276691685991,0.461910695993346,0.706642687378636,"bayesian_credible_interval","Limited access to help","Bayesian MA","Bayesian CI",58.4276691685991,46.1910695993346,70.6642687378636,29.3357312621364,"58.4% (46.2–70.7)","06c_bayesian_sensitivity","GitHub",1740000,"standard",2,50,25,NA,"sample","access_to_help_rds_1740000_sample","1.74M_sample_standard","Liberal","Bayesian ERGM","standard",24.4731991385289,3.40881224696348,0.584276691685991,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",117,0.949438650251067,3.59999999999388e-09,"estimate","whether_exploitation",NA,"50K","MA_estimates","bayesian",0.949438650251067,0.615076422421255,0.99994,"bayesian_credible_interval","Overall exploitation indicator","Bayesian MA","Bayesian CI",94.9438650251067,61.5076422421255,99.994,0.0059999999999949,"94.9% (61.5–100.0)","06c_bayesian_sensitivity","GitHub",50000,"standard",2,50,25,NA,"degree","whether_exploitation_50000_degree","50K_degree_standard","Conservative","Bayesian ERGM","standard",38.4863577578745,16666.6666666808,0.949438650251067,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",118,0.949438650251067,3.59999999999388e-09,"estimate","whether_exploitation",NA,"50K","MA_estimates","bayesian",0.949438650251067,0.615076422421255,0.99994,"bayesian_credible_interval","Overall exploitation indicator","Bayesian MA","Bayesian CI",94.9438650251067,61.5076422421255,99.994,0.0059999999999949,"94.9% (61.5–100.0)","06c_bayesian_sensitivity","GitHub",50000,"standard",2,50,25,NA,"random","whether_exploitation_50000_random","50K_random_standard","Conservative","Bayesian ERGM","standard",38.4863577578745,16666.6666666808,0.949438650251067,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",119,0.949438650251067,3.59999999999388e-09,"estimate","whether_exploitation",NA,"50K","MA_estimates","bayesian",0.949438650251067,0.615076422421255,0.99994,"bayesian_credible_interval","Overall exploitation indicator","Bayesian MA","Bayesian CI",94.9438650251067,61.5076422421255,99.994,0.0059999999999949,"94.9% (61.5–100.0)","06c_bayesian_sensitivity","GitHub",50000,"standard",2,50,25,NA,"sample","whether_exploitation_50000_sample","50K_sample_standard","Conservative","Bayesian ERGM","standard",38.4863577578745,16666.6666666808,0.949438650251067,"DWeMSinUK","main",NA
