UIC,species_latin,species_local,country,province,site_name,replicates,start_date_year.month,monitoring_date_year.month,duration_months,height_cm,height_sd,number_planted,height_0,RGRm,seedling_trt_type,site_trt_type,Sseedling_trt_type,Ssite_trt_type,planting_density.m2,ENSO
THL2016DODP_MekarJayaBO,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya BO,4,2012-5,2013-1,6,53.1,15.4,NA,24,0.035622233,none,monoculture liming 0 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaBO,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya BO,4,2012-5,2014-1,18,153.5,50.1,NA,24,0.035622233,none,monoculture liming 0 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaBO,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya BO,4,2012-5,2013-5,12,97.1,30.1,NA,24,0.035622233,none,monoculture liming 0 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaBO,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya BO,4,2012-5,2013-5,12,104.1,34.2,NA,24,0.031000715,none,monoculture liming 100 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaBO,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya BO,4,2012-5,2014-1,18,162.8,62.5,NA,24,0.031000715,none,monoculture liming 100 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaBO,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya BO,4,2012-5,2012-5,0,22.7,4.8,NA,24,0.031000715,none,monoculture liming 100 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaBO,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya BO,4,2012-5,2013-1,6,54.7,16.7,NA,24,0.031000715,none,monoculture liming 100 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaBO,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya BO,4,2012-5,2013-1,6,52.7,15.4,NA,24,0.043028439,none,monoculture liming 25 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaBO,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya BO,4,2012-5,2013-5,12,100.2,27.1,NA,24,0.043028439,none,monoculture liming 25 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaBO,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya BO,4,2012-5,2014-1,18,161.8,49.4,NA,24,0.043028439,none,monoculture liming 25 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaBO,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya BO,4,2012-5,2012-5,0,23,5.5,NA,24,0.043028439,none,monoculture liming 25 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaBO,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya BO,4,2012-5,2013-5,12,102,24.8,NA,24,0.038570998,none,monoculture liming 50 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaBO,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya BO,4,2012-5,2014-1,18,171.3,31.7,NA,24,0.038570998,none,monoculture liming 50 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaBO,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya BO,4,2012-5,2012-5,0,22.2,4.1,NA,24,0.038570998,none,monoculture liming 50 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaBO,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya BO,4,2012-5,2013-1,6,51.1,13.8,NA,24,0.038570998,none,monoculture liming 50 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaBO,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya BO,4,2012-5,2012-5,0,20.4,3.9,NA,24,0.043210435,none,monoculture liming 75 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaBO,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya BO,4,2012-5,2014-1,18,173.5,54.2,NA,24,0.043210435,none,monoculture liming 75 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaBO,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya BO,4,2012-5,2013-1,6,47.2,13.2,NA,24,0.043210435,none,monoculture liming 75 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaBO,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya BO,4,2012-5,2013-5,12,102.8,35.1,NA,24,0.043210435,none,monoculture liming 75 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaKS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya KS,4,2012-5,2014-1,18,161.6,59.9,NA,28.2,0.074012328,none,agroforestry liming 0 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaKS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya KS,4,2012-5,2013-5,12,102.5,45.8,NA,28.2,0.074012328,none,agroforestry liming 0 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaKS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya KS,4,2012-5,2012-5,0,28.2,4.7,NA,28.2,0.074012328,none,agroforestry liming 0 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaKS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya KS,4,2012-5,2013-1,6,50.7,22,NA,28.2,0.074012328,none,agroforestry liming 0 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaKS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya KS,4,2012-5,2013-5,12,78.7,23,NA,28.2,0.096651564,none,agroforestry liming 100 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaKS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya KS,4,2012-5,2014-1,18,140.4,48.6,NA,28.2,0.096651564,none,agroforestry liming 100 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaKS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya KS,4,2012-5,2013-1,6,39.9,9.2,NA,28.2,0.096651564,none,agroforestry liming 100 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaKS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya KS,4,2012-5,2012-5,0,29.1,6.5,NA,28.2,0.096651564,none,agroforestry liming 100 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaKS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya KS,4,2012-5,2012-5,0,30,4.8,NA,28.2,0.122056818,none,agroforestry liming 25 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaKS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya KS,4,2012-5,2013-5,12,85.3,26.9,NA,28.2,0.122056818,none,agroforestry liming 25 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaKS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya KS,4,2012-5,2014-1,18,161.1,40.4,NA,28.2,0.122056818,none,agroforestry liming 25 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaKS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya KS,4,2012-5,2013-1,6,49.6,18.3,NA,28.2,0.122056818,none,agroforestry liming 25 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaKS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya KS,4,2012-5,2013-1,6,50.5,20.4,NA,28.2,NA,none,agroforestry liming 50 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaKS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya KS,4,2012-5,2013-5,12,106.3,32.8,NA,28.2,NA,none,agroforestry liming 50 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaKS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya KS,4,2012-5,2014-1,18,183.9,40.4,NA,28.2,NA,none,agroforestry liming 50 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaKS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya KS,4,2012-5,2012-5,0,30.5,4.9,NA,28.2,NA,none,agroforestry liming 50 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaKS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya KS,4,2012-5,2012-5,0,31.2,3.3,NA,28.2,0.08063844,none,agroforestry liming 75 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaKS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya KS,4,2012-5,2014-1,18,153.4,63.4,NA,28.2,0.08063844,none,agroforestry liming 75 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaKS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya KS,4,2012-5,2013-1,6,49,11.4,NA,28.2,0.08063844,none,agroforestry liming 75 grams,none,liming,0.015625,neutral
THL2016DODP_MekarJayaKS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya KS,4,2012-5,2013-5,12,103.6,25.1,NA,28.2,0.08063844,none,agroforestry liming 75 grams,none,liming,0.015625,neutral
THL2016DODP_MuntialoJayaHR,Dyera polyphylla,Jelutong,Indonesia,Jambi,Muntialo Jaya HR,4,2012-5,2013-5,12,99.1,29.3,NA,49.1,0.079366572,none,agroforestry liming 0 grams,none,liming,0.015625,neutral
THL2016DODP_MuntialoJayaHR,Dyera polyphylla,Jelutong,Indonesia,Jambi,Muntialo Jaya HR,4,2012-5,2013-1,6,51.1,8.7,NA,49.1,0.079366572,none,agroforestry liming 0 grams,none,liming,0.015625,neutral
THL2016DODP_MuntialoJayaHR,Dyera polyphylla,Jelutong,Indonesia,Jambi,Muntialo Jaya HR,4,2012-5,2012-5,0,49.1,9.8,NA,49.1,0.079366572,none,agroforestry liming 0 grams,none,liming,0.015625,neutral
THL2016DODP_MuntialoJayaHR,Dyera polyphylla,Jelutong,Indonesia,Jambi,Muntialo Jaya HR,4,2012-5,2014-1,18,160.5,42.1,NA,49.1,0.079366572,none,agroforestry liming 0 grams,none,liming,0.015625,neutral
THL2016DODP_MuntialoJayaHR,Dyera polyphylla,Jelutong,Indonesia,Jambi,Muntialo Jaya HR,4,2012-5,2014-1,18,135.4,48.7,NA,49.1,0.0652416,none,agroforestry liming 100 grams,none,liming,0.015625,neutral
THL2016DODP_MuntialoJayaHR,Dyera polyphylla,Jelutong,Indonesia,Jambi,Muntialo Jaya HR,4,2012-5,2012-5,0,49.5,11.4,NA,49.1,0.0652416,none,agroforestry liming 100 grams,none,liming,0.015625,neutral
THL2016DODP_MuntialoJayaHR,Dyera polyphylla,Jelutong,Indonesia,Jambi,Muntialo Jaya HR,4,2012-5,2013-1,6,52.3,11,NA,49.1,0.0652416,none,agroforestry liming 100 grams,none,liming,0.015625,neutral
THL2016DODP_MuntialoJayaHR,Dyera polyphylla,Jelutong,Indonesia,Jambi,Muntialo Jaya HR,4,2012-5,2013-5,12,93,29.2,NA,49.1,0.0652416,none,agroforestry liming 100 grams,none,liming,0.015625,neutral
THL2016DODP_MuntialoJayaHR,Dyera polyphylla,Jelutong,Indonesia,Jambi,Muntialo Jaya HR,4,2012-5,2013-5,12,94.5,2.1,NA,49.1,0.045632319,none,agroforestry liming 25 grams,none,liming,0.015625,neutral
THL2016DODP_MuntialoJayaHR,Dyera polyphylla,Jelutong,Indonesia,Jambi,Muntialo Jaya HR,4,2012-5,2014-1,18,124,5.7,NA,49.1,0.045632319,none,agroforestry liming 25 grams,none,liming,0.015625,neutral
THL2016DODP_MuntialoJayaHR,Dyera polyphylla,Jelutong,Indonesia,Jambi,Muntialo Jaya HR,4,2012-5,2013-1,6,62,4.2,NA,49.1,0.045632319,none,agroforestry liming 25 grams,none,liming,0.015625,neutral
THL2016DODP_MuntialoJayaHR,Dyera polyphylla,Jelutong,Indonesia,Jambi,Muntialo Jaya HR,4,2012-5,2012-5,0,61.3,6,NA,49.1,0.045632319,none,agroforestry liming 25 grams,none,liming,0.015625,neutral
THL2016DODP_MuntialoJayaHR,Dyera polyphylla,Jelutong,Indonesia,Jambi,Muntialo Jaya HR,4,2012-5,2013-5,12,127.8,27.9,NA,49.1,0.078610152,none,agroforestry liming 50 grams,none,liming,0.015625,neutral
THL2016DODP_MuntialoJayaHR,Dyera polyphylla,Jelutong,Indonesia,Jambi,Muntialo Jaya HR,4,2012-5,2013-1,6,53.3,6.4,NA,49.1,0.078610152,none,agroforestry liming 50 grams,none,liming,0.015625,neutral
THL2016DODP_MuntialoJayaHR,Dyera polyphylla,Jelutong,Indonesia,Jambi,Muntialo Jaya HR,4,2012-5,2012-5,0,48,4.4,NA,49.1,0.078610152,none,agroforestry liming 50 grams,none,liming,0.015625,neutral
THL2016DODP_MuntialoJayaHR,Dyera polyphylla,Jelutong,Indonesia,Jambi,Muntialo Jaya HR,4,2012-5,2014-1,18,175.3,25,NA,49.1,0.078610152,none,agroforestry liming 50 grams,none,liming,0.015625,neutral
THL2016DODP_MuntialoJayaHR,Dyera polyphylla,Jelutong,Indonesia,Jambi,Muntialo Jaya HR,4,2012-5,2013-1,6,56,13.8,NA,49.1,0.05857335,none,agroforestry liming 75 grams,none,liming,0.015625,neutral
THL2016DODP_MuntialoJayaHR,Dyera polyphylla,Jelutong,Indonesia,Jambi,Muntialo Jaya HR,4,2012-5,2013-5,12,84.7,33.7,NA,49.1,0.05857335,none,agroforestry liming 75 grams,none,liming,0.015625,neutral
THL2016DODP_MuntialoJayaHR,Dyera polyphylla,Jelutong,Indonesia,Jambi,Muntialo Jaya HR,4,2012-5,2014-1,18,130.2,49.1,NA,49.1,0.05857335,none,agroforestry liming 75 grams,none,liming,0.015625,neutral
THL2016DODP_MuntialoJayaHR,Dyera polyphylla,Jelutong,Indonesia,Jambi,Muntialo Jaya HR,4,2012-5,2012-5,0,53.8,12.4,NA,49.1,0.05857335,none,agroforestry liming 75 grams,none,liming,0.015625,neutral
THL2016DODP_TelukKulbiKD,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Kulbi KD,4,2012-5,2013-1,6,59.1,15.9,NA,40.9,0.061771336,none,agroforestry liming 0 grams,none,liming,0.111111111,neutral
THL2016DODP_TelukKulbiKD,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Kulbi KD,4,2012-5,2014-1,18,126.6,57.1,NA,40.9,0.061771336,none,agroforestry liming 0 grams,none,liming,0.111111111,neutral
THL2016DODP_TelukKulbiKD,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Kulbi KD,4,2012-5,2013-5,12,88,31,NA,40.9,0.061771336,none,agroforestry liming 0 grams,none,liming,0.111111111,neutral
THL2016DODP_TelukKulbiKD,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Kulbi KD,4,2012-5,2012-5,0,40.9,7.8,NA,40.9,0.061771336,none,agroforestry liming 0 grams,none,liming,0.111111111,neutral
THL2016DODP_TelukKulbiKD,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Kulbi KD,4,2012-5,2012-5,0,34.6,7.8,NA,40.9,0.073831225,none,agroforestry liming 100 grams,none,liming,0.111111111,neutral
THL2016DODP_TelukKulbiKD,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Kulbi KD,4,2012-5,2014-1,18,106.5,45,NA,40.9,0.073831225,none,agroforestry liming 100 grams,none,liming,0.111111111,neutral
THL2016DODP_TelukKulbiKD,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Kulbi KD,4,2012-5,2013-5,12,72.6,21.3,NA,40.9,0.073831225,none,agroforestry liming 100 grams,none,liming,0.111111111,neutral
THL2016DODP_TelukKulbiKD,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Kulbi KD,4,2012-5,2013-1,6,48.6,12.3,NA,40.9,0.073831225,none,agroforestry liming 100 grams,none,liming,0.111111111,neutral
THL2016DODP_TelukKulbiKD,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Kulbi KD,4,2012-5,2014-1,18,126.3,56.7,NA,40.9,0.063452995,none,agroforestry liming 25 grams,none,liming,0.111111111,neutral
THL2016DODP_TelukKulbiKD,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Kulbi KD,4,2012-5,2012-5,0,43.9,8.7,NA,40.9,0.063452995,none,agroforestry liming 25 grams,none,liming,0.111111111,neutral
THL2016DODP_TelukKulbiKD,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Kulbi KD,4,2012-5,2013-1,6,62.1,16.8,NA,40.9,0.063452995,none,agroforestry liming 25 grams,none,liming,0.111111111,neutral
THL2016DODP_TelukKulbiKD,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Kulbi KD,4,2012-5,2013-5,12,88,34.3,NA,40.9,0.063452995,none,agroforestry liming 25 grams,none,liming,0.111111111,neutral
THL2016DODP_TelukKulbiKD,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Kulbi KD,4,2012-5,2013-5,12,88.5,33.3,NA,40.9,NA,none,agroforestry liming 50 grams,none,liming,0.111111111,neutral
THL2016DODP_TelukKulbiKD,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Kulbi KD,4,2012-5,2013-1,6,59.5,15.6,NA,40.9,NA,none,agroforestry liming 50 grams,none,liming,0.111111111,neutral
THL2016DODP_TelukKulbiKD,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Kulbi KD,4,2012-5,2012-5,0,39.1,8.8,NA,40.9,NA,none,agroforestry liming 50 grams,none,liming,0.111111111,neutral
THL2016DODP_TelukKulbiKD,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Kulbi KD,4,2012-5,2014-1,18,111.1,50.5,NA,40.9,NA,none,agroforestry liming 50 grams,none,liming,0.111111111,neutral
THL2016DODP_TelukKulbiKD,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Kulbi KD,4,2012-5,2014-1,18,105.9,44,NA,40.9,0.164743028,none,agroforestry liming 75 grams,none,liming,0.111111111,neutral
THL2016DODP_TelukKulbiKD,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Kulbi KD,4,2012-5,2013-5,12,74.3,23,NA,40.9,0.164743028,none,agroforestry liming 75 grams,none,liming,0.111111111,neutral
THL2016DODP_TelukKulbiKD,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Kulbi KD,4,2012-5,2012-5,0,43.2,6.4,NA,40.9,0.164743028,none,agroforestry liming 75 grams,none,liming,0.111111111,neutral
THL2016DODP_TelukKulbiKD,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Kulbi KD,4,2012-5,2013-1,6,54.1,12.5,NA,40.9,0.164743028,none,agroforestry liming 75 grams,none,liming,0.111111111,neutral
THL2016DODP_TelukNilauMS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Nilau MS,4,2012-5,2014-1,18,98.8,38.1,NA,29.1,0.084461958,none,agroforestry liming 0 grams,none,liming,0.04,neutral
THL2016DODP_TelukNilauMS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Nilau MS,4,2012-5,2013-5,12,66.3,24.2,NA,29.1,0.084461958,none,agroforestry liming 0 grams,none,liming,0.04,neutral
THL2016DODP_TelukNilauMS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Nilau MS,4,2012-5,2013-1,6,40.4,9.5,NA,29.1,0.084461958,none,agroforestry liming 0 grams,none,liming,0.04,neutral
THL2016DODP_TelukNilauMS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Nilau MS,4,2012-5,2012-5,0,29.1,5.2,NA,29.1,0.084461958,none,agroforestry liming 0 grams,none,liming,0.04,neutral
THL2016DODP_TelukNilauMS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Nilau MS,4,2012-5,2012-5,0,33,6.7,NA,29.1,NA,none,agroforestry liming 100 grams,none,liming,0.04,neutral
THL2016DODP_TelukNilauMS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Nilau MS,4,2012-5,2014-1,18,96,34,NA,29.1,NA,none,agroforestry liming 100 grams,none,liming,0.04,neutral
THL2016DODP_TelukNilauMS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Nilau MS,4,2012-5,2013-5,12,68.8,27.5,NA,29.1,NA,none,agroforestry liming 100 grams,none,liming,0.04,neutral
THL2016DODP_TelukNilauMS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Nilau MS,4,2012-5,2013-1,6,45.7,13,NA,29.1,NA,none,agroforestry liming 100 grams,none,liming,0.04,neutral
THL2016DODP_TelukNilauMS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Nilau MS,4,2012-5,2014-1,18,90.8,37.7,NA,29.1,0.143413527,none,agroforestry liming 25 grams,none,liming,0.04,neutral
THL2016DODP_TelukNilauMS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Nilau MS,4,2012-5,2012-5,0,29.4,5.4,NA,29.1,0.143413527,none,agroforestry liming 25 grams,none,liming,0.04,neutral
THL2016DODP_TelukNilauMS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Nilau MS,4,2012-5,2013-5,12,61.2,23.2,NA,29.1,0.143413527,none,agroforestry liming 25 grams,none,liming,0.04,neutral
THL2016DODP_TelukNilauMS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Nilau MS,4,2012-5,2013-1,6,39,10.1,NA,29.1,0.143413527,none,agroforestry liming 25 grams,none,liming,0.04,neutral
THL2016DODP_TelukNilauMS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Nilau MS,4,2012-5,2013-1,6,44.2,9.4,NA,29.1,0.053639533,none,agroforestry liming 50 grams,none,liming,0.04,neutral
THL2016DODP_TelukNilauMS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Nilau MS,4,2012-5,2013-5,12,73.5,21.8,NA,29.1,0.053639533,none,agroforestry liming 50 grams,none,liming,0.04,neutral
THL2016DODP_TelukNilauMS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Nilau MS,4,2012-5,2014-1,18,105.6,30.7,NA,29.1,0.053639533,none,agroforestry liming 50 grams,none,liming,0.04,neutral
THL2016DODP_TelukNilauMS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Nilau MS,4,2012-5,2012-5,0,28.8,4.5,NA,29.1,0.053639533,none,agroforestry liming 50 grams,none,liming,0.04,neutral
THL2016DODP_TelukNilauMS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Nilau MS,4,2012-5,2014-1,18,93.9,26.6,NA,29.1,0.060241819,none,agroforestry liming 75 grams,none,liming,0.04,neutral
THL2016DODP_TelukNilauMS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Nilau MS,4,2012-5,2013-1,6,42.3,9.1,NA,29.1,0.060241819,none,agroforestry liming 75 grams,none,liming,0.04,neutral
THL2016DODP_TelukNilauMS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Nilau MS,4,2012-5,2013-5,12,68.3,17.2,NA,29.1,0.060241819,none,agroforestry liming 75 grams,none,liming,0.04,neutral
THL2016DODP_TelukNilauMS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Nilau MS,4,2012-5,2012-5,0,30.4,3.9,NA,29.1,0.060241819,none,agroforestry liming 75 grams,none,liming,0.04,neutral
TM2011EFPG,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Kalampangan,1,2002-11,2003-3,4,42.6,NA,100,28.7,5.37e-5,mycorrhiza Boletus sp.,none,mycorrhiza,none,1,El_Nino
TM2011EFPG,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Kalampangan,1,2002-11,2004-12,25,98.82211538,NA,100,28.7,5.37e-5,mycorrhiza Boletus sp.,none,mycorrhiza,none,1,El_Nino
TM2011EFPG,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Kalampangan,1,2002-11,2003-5,6,55,NA,100,28.7,5.37e-5,mycorrhiza Boletus sp.,none,mycorrhiza,none,1,El_Nino
TM2011EFPG,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Kalampangan,1,2002-11,2004-6,19,89.39903846,NA,100,28.7,5.37e-5,mycorrhiza Boletus sp.,none,mycorrhiza,none,1,El_Nino
TM2011EFPG,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Kalampangan,1,2002-11,2004-9,22,94.27884615,NA,100,28.7,5.37e-5,mycorrhiza Boletus sp.,none,mycorrhiza,none,1,El_Nino
TM2011EFPG,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Kalampangan,1,2002-11,2003-7,8,76.44230769,NA,100,28.7,5.37e-5,mycorrhiza Boletus sp.,none,mycorrhiza,none,1,El_Nino
TM2011EFPG,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Kalampangan,1,2002-11,2004-3,16,86.70673077,NA,100,28.7,5.37e-5,mycorrhiza Boletus sp.,none,mycorrhiza,none,1,El_Nino
TM2011EFPG,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Kalampangan,1,2002-11,2003-1,2,43.3,NA,100,28.7,5.37e-5,mycorrhiza Boletus sp.,none,mycorrhiza,none,1,El_Nino
TM2011EFPG,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Kalampangan,1,2002-11,2004-1,14,80.3125,NA,100,28.7,5.37e-5,mycorrhiza Boletus sp.,none,mycorrhiza,none,1,El_Nino
TM2011EFPG,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Kalampangan,1,2002-11,2002-11,0,28.7,NA,100,28.7,5.37e-5,mycorrhiza Boletus sp.,none,mycorrhiza,none,1,El_Nino
TM2011EFPG,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Kalampangan,1,2002-11,2003-7,8,75.76923077,NA,100,27.7,NA,mycorrhiza Scleroderma sp.,none,mycorrhiza,none,1,El_Nino
TM2011EFPG,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Kalampangan,1,2002-11,2003-5,6,54.4,NA,100,27.7,NA,mycorrhiza Scleroderma sp.,none,mycorrhiza,none,1,El_Nino
TM2011EFPG,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Kalampangan,1,2002-11,2003-3,4,47.2,NA,100,27.7,NA,mycorrhiza Scleroderma sp.,none,mycorrhiza,none,1,El_Nino
TM2011EFPG,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Kalampangan,1,2002-11,2004-3,16,85.52884615,NA,100,27.7,NA,mycorrhiza Scleroderma sp.,none,mycorrhiza,none,1,El_Nino
TM2011EFPG,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Kalampangan,1,2002-11,2003-1,2,41,NA,100,27.7,NA,mycorrhiza Scleroderma sp.,none,mycorrhiza,none,1,El_Nino
TM2011EFPG,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Kalampangan,1,2002-11,2004-1,14,79.63942308,NA,100,27.7,NA,mycorrhiza Scleroderma sp.,none,mycorrhiza,none,1,El_Nino
TM2011EFPG,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Kalampangan,1,2002-11,2002-11,0,27.7,NA,100,27.7,NA,mycorrhiza Scleroderma sp.,none,mycorrhiza,none,1,El_Nino
TM2011EFPG,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Kalampangan,1,2002-11,2004-6,19,87.04326923,NA,100,27.7,NA,mycorrhiza Scleroderma sp.,none,mycorrhiza,none,1,El_Nino
