ID,X,Y,Area,City,Country,Continent,GridEPSG,dCenter,TransportSource,RushHour,TransportYear,DistanceDriving,DurationDriving,DistanceTransit,DurationTransit
5653,619002,6145101,1005133,Montevideo,Uruguay,South_America,32721,46598.5728547379,Google,17h00,2020,NA,NA,NA,NA
5654,620002,6145101,1005128,Montevideo,Uruguay,South_America,32721,47583.7893457248,Google,17h00,2020,NA,NA,NA,NA
5655,621002,6145101,1005121,Montevideo,Uruguay,South_America,32721,48569.6100962146,Google,17h00,2020,NA,NA,NA,NA
5656,622002,6145101,1005116,Montevideo,Uruguay,South_America,32721,49555.9990444983,Google,17h00,2020,NA,NA,NA,NA
5657,623002,6145101,1005110,Montevideo,Uruguay,South_America,32721,50542.9229239694,Google,17h00,2020,NA,NA,NA,NA
5658,624002,6145101,1005103,Montevideo,Uruguay,South_America,32721,51530.3509991763,Google,17h00,2020,NA,NA,NA,NA
5659,625002,6145101,1005097,Montevideo,Uruguay,South_America,32721,52518.2548310425,Google,17h00,2020,NA,NA,NA,NA
5660,626002,6145101,1005092,Montevideo,Uruguay,South_America,32721,53506.6080675865,Google,17h00,2020,NA,NA,NA,NA
5661,627002,6145101,1005085,Montevideo,Uruguay,South_America,32721,54495.386256988,Google,17h00,2020,NA,NA,NA,NA
5662,628002,6145101,1005078,Montevideo,Uruguay,South_America,32721,55484.5666802789,Google,17h00,2020,NA,NA,NA,NA
5663,629002,6145101,1005073,Montevideo,Uruguay,South_America,32721,56474.1282013128,Google,17h00,2020,NA,NA,NA,NA
5664,630002,6145101,1005066,Montevideo,Uruguay,South_America,32721,57464.0511319757,Google,17h00,2020,NA,NA,NA,NA
5665,631002,6145101,1005059,Montevideo,Uruguay,South_America,32721,58454.3171108714,Google,17h00,2020,NA,NA,NA,NA
5666,632002,6145101,1005053,Montevideo,Uruguay,South_America,32721,59444.9089939442,Google,17h00,2020,NA,NA,NA,NA
5667,633002,6145101,1005047,Montevideo,Uruguay,South_America,32721,60435.8107556961,Google,17h00,2020,NA,NA,NA,NA
5668,634002,6145101,1005040,Montevideo,Uruguay,South_America,32721,61427.0073998263,Google,17h00,2020,NA,NA,NA,NA
5669,526002,6144101,1005461,Montevideo,Uruguay,South_America,32721,47632.1490686522,Google,17h00,2020,NA,NA,NA,NA
5670,527002,6144101,1005459,Montevideo,Uruguay,South_America,32721,46643.4522875216,Google,17h00,2020,NA,NA,NA,NA
5671,528002,6144101,1005458,Montevideo,Uruguay,South_America,32721,45655.2478659169,Google,17h00,2020,NA,NA,NA,NA
5672,529002,6144101,1005457,Montevideo,Uruguay,South_America,32721,44667.5684820464,Google,17h00,2020,NA,NA,NA,NA
5673,530002,6144101,1005455,Montevideo,Uruguay,South_America,32721,43680.4497515571,Google,17h00,2020,NA,NA,NA,NA
5674,531002,6144101,1005454,Montevideo,Uruguay,South_America,32721,42693.9305627662,Google,17h00,2020,NA,NA,NA,NA
5675,532002,6144101,1005452,Montevideo,Uruguay,South_America,32721,41708.0534585145,Google,17h00,2020,NA,NA,NA,NA
5676,533002,6144101,1005451,Montevideo,Uruguay,South_America,32721,40722.8650723191,Google,17h00,2020,NA,NA,NA,NA
5677,534002,6144101,1005449,Montevideo,Uruguay,South_America,32721,39738.4166279723,Google,17h00,2020,NA,NA,NA,NA
5678,535002,6144101,1005447,Montevideo,Uruguay,South_America,32721,38754.7645135189,Google,17h00,2020,NA,NA,NA,NA
5679,536002,6144101,1005445,Montevideo,Uruguay,South_America,32721,37771.9709427282,Google,17h00,2020,NA,NA,NA,NA
5680,537002,6144101,1005444,Montevideo,Uruguay,South_America,32721,36790.1047198606,Google,17h00,2020,NA,NA,NA,NA
5681,538002,6144101,1005442,Montevideo,Uruguay,South_America,32721,35809.2421268352,Google,17h00,2020,NA,NA,NA,NA
5682,539002,6144101,1005440,Montevideo,Uruguay,South_America,32721,34829.467956004,Google,17h00,2020,NA,NA,NA,NA
5683,540002,6144101,1005438,Montevideo,Uruguay,South_America,32721,33850.8767168342,Google,17h00,2020,NA,NA,NA,NA
5684,541002,6144101,1005436,Montevideo,Uruguay,South_America,32721,32873.5740511784,Google,17h00,2020,NA,NA,NA,NA
5685,542002,6144101,1005434,Montevideo,Uruguay,South_America,32721,31897.6783998194,Google,17h00,2020,NA,NA,NA,NA
5686,543002,6144101,1005432,Montevideo,Uruguay,South_America,32721,30923.3229730944,Google,17h00,2020,NA,NA,NA,NA
5687,544002,6144101,1005430,Montevideo,Uruguay,South_America,32721,29950.6580912391,Google,17h00,2020,NA,NA,NA,NA
5688,545002,6144101,1005428,Montevideo,Uruguay,South_America,32721,28979.8539764835,Google,17h00,2020,NA,NA,NA,NA
5689,546002,6144101,1005425,Montevideo,Uruguay,South_America,32721,28011.1040999513,Google,17h00,2020,NA,NA,NA,NA
5690,547002,6144101,1005423,Montevideo,Uruguay,South_America,32721,27044.6292135483,Google,17h00,2020,NA,NA,NA,NA
5691,548002,6144101,1005421,Montevideo,Uruguay,South_America,32721,26080.6822322252,Google,17h00,2020,NA,NA,NA,NA
5692,549002,6144101,1005418,Montevideo,Uruguay,South_America,32721,25119.5541779369,Google,17h00,2020,NA,NA,NA,NA
5693,550002,6144101,1005416,Montevideo,Uruguay,South_America,32721,24161.5814568978,Google,17h00,2020,NA,NA,NA,NA
5694,551002,6144101,1005413,Montevideo,Uruguay,South_America,32721,23207.1548212681,Google,17h00,2020,NA,NA,NA,NA
5695,552002,6144101,1005411,Montevideo,Uruguay,South_America,32721,22256.7304718889,Google,17h00,2020,NA,NA,NA,NA
5696,553002,6144101,1005408,Montevideo,Uruguay,South_America,32721,21310.8438992525,Google,17h00,2020,NA,NA,NA,NA
5697,554002,6144101,1005406,Montevideo,Uruguay,South_America,32721,20370.1272479655,Google,17h00,2020,NA,NA,NA,NA
5698,555002,6144101,1005403,Montevideo,Uruguay,South_America,32721,19435.3312423099,Google,17h00,2020,27164.6608980929,3049.01077110786,NA,NA
5699,556002,6144101,1005400,Montevideo,Uruguay,South_America,32721,18507.3530494857,Google,17h00,2020,26352.5850536362,2917.05020191675,NA,NA
5700,557002,6144101,1005397,Montevideo,Uruguay,South_America,32721,17587.2719117636,Google,17h00,2020,24577.8105853261,2801.84473303036,NA,NA
5701,558002,6144101,1005395,Montevideo,Uruguay,South_America,32721,16676.3949850772,Google,17h00,2020,22881.9037796262,2737.45482732733,NA,NA
5702,559002,6144101,1005391,Montevideo,Uruguay,South_America,32721,15776.3166201211,Google,17h00,2020,21784.259037646,2640.39339969033,NA,NA
5703,560002,6144101,1005390,Montevideo,Uruguay,South_America,32721,14888.9953488578,Google,17h00,2020,20336.9695824121,2468.54080426805,NA,NA
5704,561002,6144101,1005385,Montevideo,Uruguay,South_America,32721,14016.854101342,Google,17h00,2020,19049.8746716957,2336.12480288209,NA,NA
5705,562002,6144101,1005382,Montevideo,Uruguay,South_America,32721,13162.9105937216,Google,17h00,2020,18361.4113612207,2340.2478452284,NA,NA
5706,563002,6144101,1005381,Montevideo,Uruguay,South_America,32721,12330.9460990756,Google,17h00,2020,17617.361733207,2326.28545793064,NA,NA
5707,564002,6144101,1005376,Montevideo,Uruguay,South_America,32721,11525.7211530693,Google,17h00,2020,16920.5270118582,2331.95797928972,NA,NA
5708,565002,6144101,1005372,Montevideo,Uruguay,South_America,32721,10753.2443708078,Google,17h00,2020,16319.7850265391,2366.80342397471,NA,NA
5709,566002,6144101,1005371,Montevideo,Uruguay,South_America,32721,10021.0918017105,Google,17h00,2020,15756.9636892216,2410.22057657868,NA,NA
5710,567002,6144101,1005367,Montevideo,Uruguay,South_America,32721,9338.75244871118,Google,17h00,2020,14890.8700258477,2366.74649756844,13897.0490411458,3119.18175485049
5711,568002,6144101,1005363,Montevideo,Uruguay,South_America,32721,8717.93058577029,Google,17h00,2020,14010.3151445432,2317.37503398561,12138.8769265292,3921.32090436628
5712,569002,6144101,1005361,Montevideo,Uruguay,South_America,32721,8172.65746855386,Google,17h00,2020,12799.6420820514,2298.20583664011,11843.3187375502,3696.42861643264
5713,570002,6144101,1005356,Montevideo,Uruguay,South_America,32721,7718.96019540905,Google,17h00,2020,10818.6275340638,2543.88818696026,11190.8155147368,3130.52339574837
5714,571002,6144101,1005354,Montevideo,Uruguay,South_America,32721,7373.76178746706,Google,17h00,2020,9345.97342623908,2642.63484333606,15956.3188956483,3951.19995154092
5715,572002,6144101,1005350,Montevideo,Uruguay,South_America,32721,7152.78821847183,Google,17h00,2020,8795.01331239739,2669.5602566395,21894.1875071953,5072.678113886
5716,573002,6144101,1005345,Montevideo,Uruguay,South_America,32721,7067.70087781801,Google,17h00,2020,8479.22974476099,2663.20554998826,26820.7390387354,6016.80474495989
5717,574002,6144101,1005343,Montevideo,Uruguay,South_America,32721,7123.37083818536,Google,17h00,2020,8365.15760550037,2687.97699293176,19947.0198709474,4967.28649835834
5718,575002,6144101,1005339,Montevideo,Uruguay,South_America,32721,7316.58584985577,Google,17h00,2020,8736.94381881487,2608.8969228669,13498.1879096331,3987.99985498164
5719,576002,6144101,1005335,Montevideo,Uruguay,South_America,32721,7636.91330959765,Google,17h00,2020,8912.09349972802,2786.91248704564,13218.8058843186,4041.06905084735
5720,577002,6144101,1005332,Montevideo,Uruguay,South_America,32721,8069.2292877517,Google,17h00,2020,9087.24318064117,2964.92805122438,12964.9890867222,3780.72956652892
5721,578002,6144101,1005327,Montevideo,Uruguay,South_America,32721,8596.65502962111,Google,17h00,2020,9940.77350671755,3150.63646162769,12712.022293971,3509.96972141503
5722,579002,6144101,1005323,Montevideo,Uruguay,South_America,32721,9202.85249791118,Google,17h00,2020,10927.2916138626,3341.66139960246,12459.0555012197,3239.20987630114
5723,580002,6144101,1005321,Montevideo,Uruguay,South_America,32721,9873.32317400327,Google,17h00,2020,11933.7880987658,3526.50782559001,11992.9537499503,2931.22277869364
5724,581002,6144101,1005316,Montevideo,Uruguay,South_America,32721,10595.873106937,Google,17h00,2020,12620.0184327244,3687.89737697909,12683.4263262265,3034.79315434152
5725,582002,6144101,1005312,Montevideo,Uruguay,South_America,32721,11360.5696731418,Google,17h00,2020,13612.4951361077,3876.17987411728,13905.9908190761,3274.80331384316
5726,583002,6144101,1005308,Montevideo,Uruguay,South_America,32721,12159.4637915621,Google,17h00,2020,15278.6886861621,4127.61719747729,15128.5553119257,3514.81347334479
5727,584002,6144101,1005304,Montevideo,Uruguay,South_America,32721,12986.2456506224,Google,17h00,2020,16138.3022394728,4255.78673228444,15743.0688829671,3659.89020298017
5728,585002,6144101,1005299,Montevideo,Uruguay,South_America,32721,13835.9167566992,Google,17h00,2020,16836.4190638366,4357.99376156417,16277.8732098066,3792.52213289118
5729,586002,6144101,1005295,Montevideo,Uruguay,South_America,32721,14704.5098149619,Google,17h00,2020,17827.4290601713,4584.85636777954,17261.0002204419,4079.55336947569
5730,587002,6144101,1005291,Montevideo,Uruguay,South_America,32721,15588.8622194922,Google,17h00,2020,18983.4396933141,4881.21055481868,19246.1143132968,4332.18185397838
5731,588002,6144101,1005287,Montevideo,Uruguay,South_America,32721,16486.4381143506,Google,17h00,2020,21192.3613694443,4600.95213800839,22183.5256594449,4506.39226282578
5732,589002,6144101,1005283,Montevideo,Uruguay,South_America,32721,17395.1906600161,Google,17h00,2020,23078.887916578,4411.43428142821,25120.937005593,4680.60267167318
5733,590002,6144101,1005278,Montevideo,Uruguay,South_America,32721,18313.4561046874,Google,17h00,2020,23368.69305392,4250.56721217769,27961.1198353379,4847.40830107994
5734,591002,6144101,1005274,Montevideo,Uruguay,South_America,32721,19239.8724241693,Google,17h00,2020,23068.600600118,4052.14146349309,23889.8993100334,4360.91669877599
5735,592002,6144101,1005270,Montevideo,Uruguay,South_America,32721,20173.3167153622,Google,17h00,2020,23758.0156338254,4022.59244811351,22090.5695858619,4094.48901253597
5736,593002,6144101,1005264,Montevideo,Uruguay,South_America,32721,21112.8568341262,Google,17h00,2020,24537.3576582419,3939.16001784412,23247.9409512312,4281.82510521575
5737,594002,6144101,1005260,Montevideo,Uruguay,South_America,32721,22057.7138456892,Google,17h00,2020,25363.4007665343,3935.51927399715,24607.537824951,4688.11079426181
5738,595002,6144101,1005255,Montevideo,Uruguay,South_America,32721,23007.2326997036,Google,17h00,2020,26196.5836799919,3945.01089697589,25877.8556147437,4464.54195182175
5739,596002,6144101,1005250,Montevideo,Uruguay,South_America,32721,23960.8591853112,Google,17h00,2020,NA,NA,NA,NA
5740,597002,6144101,1005247,Montevideo,Uruguay,South_America,32721,24918.1217048619,Google,17h00,2020,NA,NA,NA,NA
5741,598002,6144101,1005241,Montevideo,Uruguay,South_America,32721,25878.616765552,Google,17h00,2020,NA,NA,NA,NA
5742,599002,6144101,1005237,Montevideo,Uruguay,South_America,32721,26841.9973567228,Google,17h00,2020,NA,NA,NA,NA
5743,600002,6144101,1005231,Montevideo,Uruguay,South_America,32721,27807.9635805701,Google,17h00,2020,NA,NA,NA,NA
5744,601002,6144101,1005227,Montevideo,Uruguay,South_America,32721,28776.2550533997,Google,17h00,2020,NA,NA,NA,NA
5745,602002,6144101,1005222,Montevideo,Uruguay,South_America,32721,29746.64470656,Google,17h00,2020,NA,NA,NA,NA
5746,603002,6144101,1005216,Montevideo,Uruguay,South_America,32721,30718.9337005423,Google,17h00,2020,NA,NA,NA,NA
5747,604002,6144101,1005213,Montevideo,Uruguay,South_America,32721,31692.9472296016,Google,17h00,2020,NA,NA,NA,NA
5748,605002,6144101,1005205,Montevideo,Uruguay,South_America,32721,32668.5310428601,Google,17h00,2020,NA,NA,NA,NA
5749,606002,6144101,1005201,Montevideo,Uruguay,South_America,32721,33645.5485450648,Google,17h00,2020,NA,NA,NA,NA
5750,607002,6144101,1005197,Montevideo,Uruguay,South_America,32721,34623.8783688124,Google,17h00,2020,NA,NA,NA,NA
5751,608002,6144101,1005190,Montevideo,Uruguay,South_America,32721,35603.4123322233,Google,17h00,2020,NA,NA,NA,NA
5752,609002,6144101,1005185,Montevideo,Uruguay,South_America,32721,36584.0537133095,Google,17h00,2020,NA,NA,NA,NA
5753,610002,6144101,1005180,Montevideo,Uruguay,South_America,32721,37565.7157857842,Google,17h00,2020,NA,NA,NA,NA
5754,611002,6144101,1005174,Montevideo,Uruguay,South_America,32721,38548.3205716969,Google,17h00,2020,NA,NA,NA,NA
5755,612002,6144101,1005169,Montevideo,Uruguay,South_America,32721,39531.7977746815,Google,17h00,2020,NA,NA,NA,NA
5756,613002,6144101,1005164,Montevideo,Uruguay,South_America,32721,40516.0838642916,Google,17h00,2020,NA,NA,NA,NA
5757,614002,6144101,1005158,Montevideo,Uruguay,South_America,32721,41501.1212872413,Google,17h00,2020,NA,NA,NA,NA
5758,615002,6144101,1005153,Montevideo,Uruguay,South_America,32721,42486.8577856531,Google,17h00,2020,NA,NA,NA,NA
5759,616002,6144101,1005146,Montevideo,Uruguay,South_America,32721,43473.2458058783,Google,17h00,2020,NA,NA,NA,NA
5760,617002,6144101,1005141,Montevideo,Uruguay,South_America,32721,44460.2419842528,Google,17h00,2020,NA,NA,NA,NA
5761,618002,6144101,1005135,Montevideo,Uruguay,South_America,32721,45447.806698435,Google,17h00,2020,NA,NA,NA,NA
5762,619002,6144101,1005129,Montevideo,Uruguay,South_America,32721,46435.9036748324,Google,17h00,2020,NA,NA,NA,NA
5763,620002,6144101,1005123,Montevideo,Uruguay,South_America,32721,47424.4996441535,Google,17h00,2020,NA,NA,NA,NA
5764,621002,6144101,1005118,Montevideo,Uruguay,South_America,32721,48413.5640383799,Google,17h00,2020,NA,NA,NA,NA
5765,622002,6144101,1005111,Montevideo,Uruguay,South_America,32721,49403.0687234944,Google,17h00,2020,NA,NA,NA,NA
5766,623002,6144101,1005105,Montevideo,Uruguay,South_America,32721,50392.9877631632,Google,17h00,2020,NA,NA,NA,NA
5767,624002,6144101,1005100,Montevideo,Uruguay,South_America,32721,51383.2972092908,Google,17h00,2020,NA,NA,NA,NA
5768,625002,6144101,1005094,Montevideo,Uruguay,South_America,32721,52373.9749159667,Google,17h00,2020,NA,NA,NA,NA
5769,626002,6144101,1005087,Montevideo,Uruguay,South_America,32721,53365.0003738247,Google,17h00,2020,NA,NA,NA,NA
5770,627002,6144101,1005081,Montevideo,Uruguay,South_America,32721,54356.3545622618,Google,17h00,2020,NA,NA,NA,NA
5771,628002,6144101,1005075,Montevideo,Uruguay,South_America,32721,55348.0198173188,Google,17h00,2020,NA,NA,NA,NA
5772,629002,6144101,1005068,Montevideo,Uruguay,South_America,32721,56339.9797133289,Google,17h00,2020,NA,NA,NA,NA
5773,630002,6144101,1005063,Montevideo,Uruguay,South_America,32721,57332.2189566941,Google,17h00,2020,NA,NA,NA,NA
5774,631002,6144101,1005056,Montevideo,Uruguay,South_America,32721,58324.7232903707,Google,17h00,2020,NA,NA,NA,NA
5775,632002,6144101,1005049,Montevideo,Uruguay,South_America,32721,59317.4794078298,Google,17h00,2020,NA,NA,NA,NA
5776,633002,6144101,1005042,Montevideo,Uruguay,South_America,32721,60310.4748754171,Google,17h00,2020,NA,NA,NA,NA
5777,634002,6144101,1005037,Montevideo,Uruguay,South_America,32721,61303.698062175,Google,17h00,2020,NA,NA,NA,NA
5778,526002,6143101,1005457,Montevideo,Uruguay,South_America,32721,47494.0815565298,Google,17h00,2020,NA,NA,NA,NA
5779,527002,6143101,1005455,Montevideo,Uruguay,South_America,32721,46502.4493903096,Google,17h00,2020,NA,NA,NA,NA
5780,528002,6143101,1005454,Montevideo,Uruguay,South_America,32721,45511.1834135117,Google,17h00,2020,NA,NA,NA,NA
5781,529002,6143101,1005453,Montevideo,Uruguay,South_America,32721,44520.3080862914,Google,17h00,2020,NA,NA,NA,NA
5782,530002,6143101,1005451,Montevideo,Uruguay,South_America,32721,43529.8500858699,Google,17h00,2020,NA,NA,NA,NA
5783,531002,6143101,1005450,Montevideo,Uruguay,South_America,32721,42539.8385622031,Google,17h00,2020,NA,NA,NA,NA
5784,532002,6143101,1005448,Montevideo,Uruguay,South_America,32721,41550.3054296633,Google,17h00,2020,NA,NA,NA,NA
5785,533002,6143101,1005447,Montevideo,Uruguay,South_America,32721,40561.2857007554,Google,17h00,2020,NA,NA,NA,NA
5786,534002,6143101,1005445,Montevideo,Uruguay,South_America,32721,39572.8178690665,Google,17h00,2020,NA,NA,NA,NA
5787,535002,6143101,1005443,Montevideo,Uruguay,South_America,32721,38584.944350074,Google,17h00,2020,NA,NA,NA,NA
5788,536002,6143101,1005441,Montevideo,Uruguay,South_America,32721,37597.7119902037,Google,17h00,2020,NA,NA,NA,NA
5789,537002,6143101,1005440,Montevideo,Uruguay,South_America,32721,36611.1726566947,Google,17h00,2020,NA,NA,NA,NA
5790,538002,6143101,1005438,Montevideo,Uruguay,South_America,32721,35625.3839235215,Google,17h00,2020,NA,NA,NA,NA
5791,539002,6143101,1005436,Montevideo,Uruguay,South_America,32721,34640.4098719733,Google,17h00,2020,NA,NA,NA,NA
5792,540002,6143101,1005434,Montevideo,Uruguay,South_America,32721,33656.3220286814,Google,17h00,2020,NA,NA,NA,NA
5793,541002,6143101,1005432,Montevideo,Uruguay,South_America,32721,32673.200469166,Google,17h00,2020,NA,NA,NA,NA
5794,542002,6143101,1005430,Montevideo,Uruguay,South_America,32721,31691.1351216441,Google,17h00,2020,NA,NA,NA,NA
5795,543002,6143101,1005428,Montevideo,Uruguay,South_America,32721,30710.2273143379,Google,17h00,2020,NA,NA,NA,NA
5796,544002,6143101,1005426,Montevideo,Uruguay,South_America,32721,29730.5916203884,Google,17h00,2020,NA,NA,NA,NA
5797,545002,6143101,1005424,Montevideo,Uruguay,South_America,32721,28752.3580684838,Google,17h00,2020,NA,NA,NA,NA
5798,546002,6143101,1005421,Montevideo,Uruguay,South_America,32721,27775.6748054535,Google,17h00,2020,NA,NA,NA,NA
5799,547002,6143101,1005419,Montevideo,Uruguay,South_America,32721,26800.7113207524,Google,17h00,2020,NA,NA,NA,NA
5800,548002,6143101,1005417,Montevideo,Uruguay,South_America,32721,25827.6623738639,Google,17h00,2020,NA,NA,NA,NA
5801,549002,6143101,1005414,Montevideo,Uruguay,South_America,32721,24856.7528067989,Google,17h00,2020,NA,NA,NA,NA
5802,550002,6143101,1005412,Montevideo,Uruguay,South_America,32721,23888.2434787137,Google,17h00,2020,NA,NA,NA,NA
5803,551002,6143101,1005409,Montevideo,Uruguay,South_America,32721,22922.4386333197,Google,17h00,2020,NA,NA,NA,NA
5804,552002,6143101,1005407,Montevideo,Uruguay,South_America,32721,21959.6951094114,Google,17h00,2020,NA,NA,NA,NA
5805,553002,6143101,1005404,Montevideo,Uruguay,South_America,32721,21000.4339407144,Google,17h00,2020,NA,NA,NA,NA
5806,554002,6143101,1005402,Montevideo,Uruguay,South_America,32721,20045.1550779311,Google,17h00,2020,NA,NA,NA,NA
5807,555002,6143101,1005399,Montevideo,Uruguay,South_America,32721,19094.4562242109,Google,17h00,2020,NA,NA,NA,NA
5808,556002,6143101,1005396,Montevideo,Uruguay,South_America,32721,18149.0571352428,Google,17h00,2020,NA,NA,NA,NA
5809,557002,6143101,1005393,Montevideo,Uruguay,South_America,32721,17209.8312396812,Google,17h00,2020,23865.2755872825,2859.36045005618,NA,NA
5810,558002,6143101,1005391,Montevideo,Uruguay,South_America,32721,16277.8471456857,Google,17h00,2020,23248.5997571421,2865.18124892324,NA,NA
5811,559002,6143101,1005389,Montevideo,Uruguay,South_America,32721,15354.423600328,Google,17h00,2020,21915.9493442808,2717.85065405703,NA,NA
5812,560002,6143101,1005383,Montevideo,Uruguay,South_America,32721,14441.2028757409,Google,17h00,2020,20570.7458158847,2572.46444388679,NA,NA
5813,561002,6143101,1005383,Montevideo,Uruguay,South_America,32721,13540.2495138867,Google,17h00,2020,19243.6889356284,2433.4028386479,NA,NA
5814,562002,6143101,1005379,Montevideo,Uruguay,South_America,32721,12654.1840234093,Google,17h00,2020,17901.5422043259,2290.82980243716,NA,NA
5815,563002,6143101,1005375,Montevideo,Uruguay,South_America,32721,11786.3645666638,Google,17h00,2020,16875.6514945081,2229.2595348531,NA,NA
5816,564002,6143101,1005373,Montevideo,Uruguay,South_America,32721,10941.1336751869,Google,17h00,2020,16235.668979724,2255.23492127465,NA,NA
5817,565002,6143101,1005370,Montevideo,Uruguay,South_America,32721,10124.1504581031,Google,17h00,2020,15648.0188686592,2293.03969624891,NA,NA
5818,566002,6143101,1005366,Montevideo,Uruguay,South_America,32721,9342.82820661435,Google,17h00,2020,14712.9114922158,2348.16660100413,NA,NA
5819,567002,6143101,1005363,Montevideo,Uruguay,South_America,32721,8606.88418060269,Google,17h00,2020,14430.9594366971,2303.56832422994,NA,NA
5820,568002,6143101,1005360,Montevideo,Uruguay,South_America,32721,7928.96409995082,Google,17h00,2020,13317.7332407313,2277.69918765029,11152.1524767885,4111.15312193534
5821,569002,6143101,1005355,Montevideo,Uruguay,South_America,32721,7325.19543072463,Google,17h00,2020,11307.9121040955,2331.64345170677,10685.8393676303,3671.3615813718
5822,570002,6143101,1005354,Montevideo,Uruguay,South_America,32721,6815.31396916599,Google,17h00,2020,9309.84102349712,2463.79667294349,10030.1636953097,3101.08988485468
5823,571002,6143101,1005349,Montevideo,Uruguay,South_America,32721,6421.722580298,Google,17h00,2020,8371.4321839226,2402.74372302302,12064.5574878066,3221.02734467387
5824,572002,6143101,1005346,Montevideo,Uruguay,South_America,32721,6166.72824910497,Google,17h00,2020,7812.70690483241,2351.69137814015,16928.032396023,4116.06668294652
5825,573002,6143101,1005342,Montevideo,Uruguay,South_America,32721,6067.82940583446,Google,17h00,2020,7577.75828054017,2318.05025265859,21611.6120725168,4973.19136795822
5826,574002,6143101,1005339,Montevideo,Uruguay,South_America,32721,6132.58266135153,Google,17h00,2020,7466.69273738961,2346.43415515805,17590.4123533198,4458.98156885998
5827,575002,6143101,1005335,Montevideo,Uruguay,South_America,32721,6355.98823931491,Google,17h00,2020,7423.0268279565,2425.19736262387,12548.070640836,3783.90299125366
5828,576002,6143101,1005330,Montevideo,Uruguay,South_America,32721,6722.24686383277,Google,17h00,2020,7691.37811792621,2594.86808063141,9126.86060222118,3190.42059007022
5829,577002,6143101,1005328,Montevideo,Uruguay,South_America,32721,7209.61991358141,Google,17h00,2020,8252.21581258722,2767.23857096266,9353.63124776631,3097.83971282948
5830,578002,6143101,1005324,Montevideo,Uruguay,South_America,32721,7795.42402299642,Google,17h00,2020,9243.73931881817,2945.93425390658,9846.51078664795,3104.09416544112
5831,579002,6143101,1005321,Montevideo,Uruguay,South_America,32721,8459.2347229705,Google,17h00,2020,10232.1653630404,3132.25957804362,10339.3903255296,3110.34861805277
5832,580002,6143101,1005315,Montevideo,Uruguay,South_America,32721,9184.15311818732,Google,17h00,2020,11054.8833873806,3388.03383194081,11320.4646547629,3034.47204551982
5833,581002,6143101,1005312,Montevideo,Uruguay,South_America,32721,9956.84111042804,Google,17h00,2020,11764.6712525972,3573.56360640946,12468.5667670504,3122.00293227434
5834,582002,6143101,1005308,Montevideo,Uruguay,South_America,32721,10767.0191463706,Google,17h00,2020,12559.8072049716,3741.60230269862,13670.8018789192,3340.27309574724
5835,583002,6143101,1005304,Montevideo,Uruguay,South_America,32721,11606.8392639129,Google,17h00,2020,14409.1816649029,4020.61526585419,14893.3663717688,3580.28325524888
5836,584002,6143101,1005299,Montevideo,Uruguay,South_America,32721,12470.314113859,Google,17h00,2020,15759.3699296928,4200.34335143317,15917.7893078344,3789.35808201785
5837,585002,6143101,1005296,Montevideo,Uruguay,South_America,32721,13352.855518514,Google,17h00,2020,15967.9109598262,4169.09024059817,16452.593634674,3921.99001192885
5838,586002,6143101,1005291,Montevideo,Uruguay,South_America,32721,14250.9216157521,Google,17h00,2020,16682.9867717895,4295.2750340727,16987.3979615135,4054.62194183986
5839,587002,6143101,1005288,Montevideo,Uruguay,South_America,32721,15161.7539651028,Google,17h00,2020,17838.9974049323,4591.62922111184,17563.0012794294,4201.30476893463
5840,588002,6143101,1005283,Montevideo,Uruguay,South_America,32721,16083.1837550378,Google,17h00,2020,20109.4313999216,4241.5126221932,20719.6804675837,4412.69161169863
5841,589002,6143101,1005279,Montevideo,Uruguay,South_America,32721,17013.4892393745,Google,17h00,2020,22164.6588966951,4027.15948652089,25624.3456187711,4647.59328840906
5842,590002,6143101,1005274,Montevideo,Uruguay,South_America,32721,17951.2905524453,Google,17h00,2020,NA,NA,NA,NA
5843,591002,6143101,1005269,Montevideo,Uruguay,South_America,32721,18895.4716505916,Google,17h00,2020,22619.1823745564,3700.37204404799,20891.4613286397,3992.52922023018
5844,592002,6143101,1005266,Montevideo,Uruguay,South_America,32721,19845.1219522156,Google,17h00,2020,23308.5974082639,3670.82302866842,22328.4979806016,4343.25123905526
5845,593002,6143101,1005261,Montevideo,Uruguay,South_America,32721,20799.492342322,Google,17h00,2020,24025.6949452767,3617.20723567696,23612.3897899773,4406.76938252682
5846,594002,6143101,1005256,Montevideo,Uruguay,South_America,32721,21757.9617174567,Google,17h00,2020,NA,NA,NA,NA
5847,595002,6143101,1005252,Montevideo,Uruguay,South_America,32721,22720.0113225833,Google,17h00,2020,NA,NA,NA,NA
5848,596002,6143101,1005247,Montevideo,Uruguay,South_America,32721,23685.2048945816,Google,17h00,2020,NA,NA,NA,NA
5849,597002,6143101,1005242,Montevideo,Uruguay,South_America,32721,24653.1731689515,Google,17h00,2020,NA,NA,NA,NA
5850,598002,6143101,1005237,Montevideo,Uruguay,South_America,32721,25623.6016925473,Google,17h00,2020,NA,NA,NA,NA
5851,599002,6143101,1005232,Montevideo,Uruguay,South_America,32721,26596.2211620055,Google,17h00,2020,NA,NA,NA,NA
5852,600002,6143101,1005228,Montevideo,Uruguay,South_America,32721,27570.7997072684,Google,17h00,2020,NA,NA,NA,NA
