UIC,species_latin,species_local,country,province,site_name,replicates,start_date_year.month,monitoring_date_year.month,duration_months,survival_per,survival_sd,number_planted,half_life,seedling_trt_type,site_trt_type,Sseedling_trt_type,Ssite_trt_type,planting_density.m2,ENSO
DT2020MPRP,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-2,0,100,NA,862,17.08689868,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-11,9,73,NA,862,17.08689868,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2018-7,17,65,NA,862,17.08689868,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-6,4,75,NA,862,17.08689868,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Diospyros malam,Malam-malam,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-11,9,77,NA,943,17.37378218,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Diospyros malam,Malam-malam,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-6,4,83,NA,943,17.37378218,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Diospyros malam,Malam-malam,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2018-7,17,60,NA,943,17.37378218,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Diospyros malam,Malam-malam,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-2,0,100,NA,943,17.37378218,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Dyera polyphylla,Jelutung,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-2,0,100,NA,6262,51.83909237,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Dyera polyphylla,Jelutung,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2018-7,17,72,NA,6262,51.83909237,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Dyera polyphylla,Jelutung,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-11,9,79,NA,6262,51.83909237,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Dyera polyphylla,Jelutung,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-6,4,90,NA,6262,51.83909237,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Elaeocarpus mastersii,Mangkinang,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2018-7,17,33,NA,42,NA,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Elaeocarpus mastersii,Mangkinang,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-6,4,31,NA,42,NA,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Elaeocarpus mastersii,Mangkinang,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-2,0,100,NA,42,NA,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Elaeocarpus mastersii,Mangkinang,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-11,9,58,NA,42,NA,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Licania splendens,Bintan,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-11,9,72,NA,1185,17.03910615,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Licania splendens,Bintan,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-6,4,72,NA,1185,17.03910615,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Licania splendens,Bintan,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-2,0,100,NA,1185,17.03910615,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Licania splendens,Bintan,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2018-7,17,64,NA,1185,17.03910615,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Palaquium leiocarpum,Hangkang,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-2,0,100,NA,64,11.14064071,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Palaquium leiocarpum,Hangkang,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-6,4,58,NA,64,11.14064071,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Palaquium leiocarpum,Hangkang,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2018-7,17,34,NA,64,11.14064071,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Palaquium leiocarpum,Hangkang,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-11,9,71,NA,64,11.14064071,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2018-7,17,57,NA,4390,15.03579952,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-2,0,100,NA,4390,15.03579952,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-11,9,69,NA,4390,15.03579952,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-6,4,69,NA,4390,15.03579952,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Shorea teysmanniana,Lintang,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2018-7,17,41,NA,165,16.99975328,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Shorea teysmanniana,Lintang,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-11,9,67,NA,165,16.99975328,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Shorea teysmanniana,Lintang,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-6,4,69,NA,165,16.99975328,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Shorea teysmanniana,Lintang,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-2,0,100,NA,165,16.99975328,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Stemonurus scorpioides,Pasir-pasir,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-6,4,92,NA,818,17.16313679,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Stemonurus scorpioides,Pasir-pasir,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2018-7,17,74,NA,818,17.16313679,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Stemonurus scorpioides,Pasir-pasir,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-2,0,100,NA,818,17.16313679,none,weeding,none,weeding,0.02,neutral
DT2020MPRP,Stemonurus scorpioides,Pasir-pasir,Indonesia,Central Kalimantan,Hantipan Canal,3,2017-2,2017-11,9,88,NA,818,17.16313679,none,weeding,none,weeding,0.02,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,76.7,NA,30,NA,chemical treatment ash,none,chemical_treatment,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,chemical treatment ash,none,chemical_treatment,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,chemical treatment benlate 1%,none,chemical_treatment,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,83.3,NA,30,NA,chemical treatment benlate 1%,none,chemical_treatment,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,chemical treatment carbonfuran 1%,none,chemical_treatment,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,93.3,NA,30,NA,chemical treatment carbonfuran 1%,none,chemical_treatment,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,86.6,NA,30,NA,chemical treatment carbonfuran and benlate,none,chemical_treatment,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,chemical treatment carbonfuran and benlate,none,chemical_treatment,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,80,NA,30,NA,chemical treatment carbonfuran and benlate,none,chemical_treatment,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,63.3,NA,30,NA,chemical treatment storage ash 14 days stored,none,chemical_treatment,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,chemical treatment storage ash 14 days stored,none,chemical_treatment,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,chemical treatment storage benlate 1% 14 days stored,none,chemical_treatment,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,83.3,NA,30,NA,chemical treatment storage benlate 1% 14 days stored,none,chemical_treatment,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,66.7,NA,30,NA,chemical treatment storage carbonfuran 1% 14 days stored,none,chemical_treatment,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,chemical treatment storage carbonfuran 1% 14 days stored,none,chemical_treatment,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,20,NA,handling frond stalk,none,handling,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,93.3,NA,20,NA,handling frond stalk,none,handling,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,20,NA,handling spear,none,handling,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,78.3,NA,20,NA,handling spear,none,handling,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,66.7,NA,30,NA,none,dry season,none,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,none,dry season,none,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,70,NA,30,NA,none,none,none,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,none,none,none,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,70,NA,30,NA,none,planting depth 8 cm deep,none,planting_depth,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,none,planting depth 8 cm deep,none,planting_depth,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,90,NA,30,NA,none,planting depth completely buried,none,planting_depth,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,none,planting depth completely buried,none,planting_depth,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,90,NA,30,NA,none,planting depth half ventral side,none,planting_depth,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,none,planting depth half ventral side,none,planting_depth,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,76.7,NA,30,NA,none,planting depth surface,none,planting_depth,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,none,planting depth surface,none,planting_depth,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,none,shading dry season,none,shading,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,83.3,NA,30,NA,none,shading dry season,none,shading,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,none,shading wet season,none,shading,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,66.7,NA,30,NA,none,shading wet season,none,shading,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,90,NA,30,NA,none,wet season,none,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,none,wet season,none,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,root trimming 1 cm,none,root_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,90,NA,30,NA,root trimming 1 cm,none,root_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,90,NA,30,NA,root trimming 10 cm,none,root_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,root trimming 10 cm,none,root_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,root trimming 5 cm,none,root_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,93.3,NA,30,NA,root trimming 5 cm,none,root_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,storage 14 days,none,storage,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,66.7,NA,30,NA,storage 14 days,none,storage,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,93,NA,30,NA,storage open 0 days,none,storage,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,storage open 0 days,none,storage,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,60.3,NA,30,NA,storage open 14 days,none,storage,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,storage open 14 days,none,storage,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,storage open 21 days,none,storage,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,26.7,NA,30,NA,storage open 21 days,none,storage,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,storage open 28 days,none,storage,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,13.3,NA,30,NA,storage open 28 days,none,storage,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,90,NA,30,NA,storage open 3 days,none,storage,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,storage open 3 days,none,storage,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,56.3,NA,30,NA,storage open 7 days,none,storage,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,storage open 7 days,none,storage,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,storage rhizome triming 1 day 10 cm rhizome,none,storage_rhizome_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,80,NA,30,NA,storage rhizome triming 1 day 10 cm rhizome,none,storage_rhizome_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,63.3,NA,30,NA,storage rhizome triming 1 day 15 cm rhizome,none,storage_rhizome_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,storage rhizome triming 1 day 15 cm rhizome,none,storage_rhizome_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,storage rhizome triming 1 day 20 cm rhizome,none,storage_rhizome_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,76.6,NA,30,NA,storage rhizome triming 1 day 20 cm rhizome,none,storage_rhizome_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,93.3,NA,30,NA,storage rhizome triming 1 day 25 cm rhizome,none,storage_rhizome_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,storage rhizome triming 1 day 25 cm rhizome,none,storage_rhizome_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,93.3,NA,30,NA,storage rhizome triming 1 day 30 cm rhizome,none,storage_rhizome_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,storage rhizome triming 1 day 30 cm rhizome,none,storage_rhizome_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,13.3,NA,30,NA,storage rhizome triming 14 day 10 cm rhizome,none,storage_rhizome_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,storage rhizome triming 14 day 10 cm rhizome,none,storage_rhizome_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,storage rhizome triming 14 day 15 cm rhizome,none,storage_rhizome_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,36.7,NA,30,NA,storage rhizome triming 14 day 15 cm rhizome,none,storage_rhizome_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,56.7,NA,30,NA,storage rhizome triming 14 day 20 cm rhizome,none,storage_rhizome_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,storage rhizome triming 14 day 20 cm rhizome,none,storage_rhizome_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,83.3,NA,30,NA,storage rhizome triming 14 day 25 cm rhizome,none,storage_rhizome_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,storage rhizome triming 14 day 25 cm rhizome,none,storage_rhizome_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,storage rhizome triming 14 day 30 cm rhizome,none,storage_rhizome_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,76.7,NA,30,NA,storage rhizome triming 14 day 30 cm rhizome,none,storage_rhizome_trimming,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,storage shading 0 days,none,storage_shading,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,86,NA,30,NA,storage shading 0 days,none,storage_shading,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,80,NA,30,NA,storage shading 14 days,none,storage_shading,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,storage shading 14 days,none,storage_shading,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,storage shading 21 days,none,storage_shading,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,56.7,NA,30,NA,storage shading 21 days,none,storage_shading,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,60,NA,30,NA,storage shading 28 days,none,storage_shading,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,storage shading 28 days,none,storage_shading,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,93.3,NA,30,NA,storage shading 3 days,none,storage_shading,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,storage shading 3 days,none,storage_shading,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1992-3,4,93.3,NA,30,NA,storage shading 7 days,none,storage_shading,none,NA,neutral
FSJ1995SPRP,Metroxylon sagu,Sago palm,Malaysia,Mukah - Sarawak,Mukah,3,1991-12,1991-12,0,100,NA,30,NA,storage shading 7 days,none,storage_shading,none,NA,neutral
GH2013SROT_gap,Calophyllum lowei,NA,Indonesia,Riau,RiauBiosphereReserve_gap,25,2010-10,2011-3,5,100,NA,75,13.86363636,none,mounding,none,mounding,2.38,La_Nina
GH2013SROT_gap,Calophyllum lowei,NA,Indonesia,Riau,RiauBiosphereReserve_gap,25,2010-10,2011-8,10,67,NA,75,13.86363636,none,mounding,none,mounding,2.38,La_Nina
GH2013SROT_gap,Calophyllum lowei,NA,Indonesia,Riau,RiauBiosphereReserve_gap,25,2010-10,2010-10,0,100,NA,75,13.86363636,none,mounding,none,mounding,2.38,La_Nina
GH2013SROT_gap,Calophyllum lowei,NA,Indonesia,Riau,RiauBiosphereReserve_gap,25,2010-10,2011-3,5,57.14,NA,75,8.41120448,none,none,none,none,2.38,La_Nina
GH2013SROT_gap,Calophyllum lowei,NA,Indonesia,Riau,RiauBiosphereReserve_gap,25,2010-10,2010-10,0,100,NA,75,8.41120448,none,none,none,none,2.38,La_Nina
GH2013SROT_gap,Calophyllum lowei,NA,Indonesia,Riau,RiauBiosphereReserve_gap,25,2010-10,2011-8,10,52.38,NA,75,8.41120448,none,none,none,none,2.38,La_Nina
GH2013SROT_gap,Dyera polyphylla,NA,Indonesia,Riau,RiauBiosphereReserve_gap,25,2010-10,2012-10,24,35.88,NA,900,NA,none,control mounding,none,none_mounding,2.38,La_Nina
GH2013SROT_gap,Dyera polyphylla,NA,Indonesia,Riau,RiauBiosphereReserve_gap,25,2010-10,2010-10,0,100,NA,900,NA,none,control mounding,none,none_mounding,2.38,La_Nina
GH2013SROT_gap,Dyera polyphylla,NA,Indonesia,Riau,RiauBiosphereReserve_gap,25,2010-10,2011-3,5,71.78,NA,900,12.08705278,none,mounding,none,mounding,2.38,La_Nina
GH2013SROT_gap,Dyera polyphylla,NA,Indonesia,Riau,RiauBiosphereReserve_gap,25,2010-10,2011-8,10,64.65,NA,900,12.08705278,none,mounding,none,mounding,2.38,La_Nina
GH2013SROT_gap,Dyera polyphylla,NA,Indonesia,Riau,RiauBiosphereReserve_gap,25,2010-10,2010-10,0,100,NA,900,12.08705278,none,mounding,none,mounding,2.38,La_Nina
