"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","contrast","estimate","tratio","pvalue","precision","abs_yi","source","repo","branch","repo_license"
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",52,1824.59782362185,35679.2983444065,"estimate","(gpt-4o,english) - (o3-mini-high,english)",1824.59782362185,9.6595968218084,1.01141317543352e-13,0.00529409642867709,1824.59782362185,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",53,6887.87061566822,85970.1188679505,"estimate","(gpt-4o,english) - (o3-mini-high,kinyarwanda)",6887.87061566822,23.4915253332643,0,0.00341056425767157,6887.87061566822,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",54,10290.4107119354,67865.5185292185,"estimate","(gpt-4o,english) - seniorNurse,english",10290.4107119354,39.5010029639537,0,0.00383862258462999,10290.4107119354,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",55,9266.37710917489,222231.058259441,"estimate","(gpt-4o,english) - seniorNurse,kinyarwanda",9266.37710917489,19.656563482888,0,0.00212127817066991,9266.37710917489,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",56,5314.21614819253,95857.9864323869,"estimate","(gpt-4o,kinyarwanda) - juniorGp,english",5314.21614819253,17.164259178327,0,0.00322987599670083,5314.21614819253,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",57,6079.12510822487,170326.174239358,"estimate","(gpt-4o,kinyarwanda) - juniorGp,kinyarwanda",6079.12510822487,14.7299199072237,0,0.00242303286163572,6079.12510822487,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",58,3740.65513704885,85970.1188679487,"estimate","(gpt-4o,kinyarwanda) - (meditron-70b,english)",3740.65513704885,12.7577447106945,0,0.0034105642576716,3740.65513704885,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",59,4908.50995670968,136260.939391489,"estimate","(gpt-4o,kinyarwanda) - (meditron-70b,kinyarwanda)",4908.50995670968,13.2973159206815,0,0.00270903309516663,4908.50995670968,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",60,-2351.22300849673,85970.1188679522,"estimate","(gpt-4o,kinyarwanda) - (o3-mini-high,english)",-2351.22300849673,-8.01899715459389,2.80109269112927e-13,0.00341056425767153,2351.22300849673,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",61,2712.04978354964,136260.939391496,"estimate","(gpt-4o,kinyarwanda) - (o3-mini-high,kinyarwanda)",2712.04978354964,7.34703261937531,1.85271797903397e-11,0.00270903309516657,2712.04978354964,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",62,6114.58987981686,118156.339052764,"estimate","(gpt-4o,kinyarwanda) - seniorNurse,english",6114.58987981686,17.7884791875684,0,0.00290918598584754,6114.58987981686,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",63,5090.55627705631,272521.878782989,"estimate","(gpt-4o,kinyarwanda) - seniorNurse,kinyarwanda",5090.55627705631,9.75134576153591,1.55653268052447e-13,0.00191557567205107,5090.55627705631,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",64,764.908960032336,129923.221280252,"estimate","juniorGp,english - juniorGp,kinyarwanda",764.908960032336,2.1221025064215,0.686066357572078,0.00277432036661172,764.908960032336,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",65,-1573.56101114368,45567.1659088422,"estimate","juniorGp,english - (meditron-70b,english)",-1573.56101114368,-7.37152898084211,1.54353196890611e-11,0.00468461593076993,1573.56101114368,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",66,-405.706191482853,95857.9864323832,"estimate","juniorGp,english - (meditron-70b,kinyarwanda)",-405.706191482853,-1.3103806895834,0.990137825254457,0.00322987599670089,405.706191482853,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",67,-7665.43915668926,45567.1659088452,"estimate","juniorGp,english - (o3-mini-high,english)",-7665.43915668926,-35.9096383897731,0,0.00468461593076978,7665.43915668926,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",68,-2602.16636464289,95857.9864323894,"estimate","juniorGp,english - (o3-mini-high,kinyarwanda)",-2602.16636464289,-8.40467468058221,1.45328193923433e-13,0.00322987599670079,2602.16636464289,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",69,800.373731624327,77753.3860936565,"estimate","juniorGp,english - seniorNurse,english",800.373731624327,2.87033886159077,0.190462949600803,0.00358624820902796,800.373731624327,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",70,-223.659871136224,232118.92582388,"estimate","juniorGp,english - seniorNurse,kinyarwanda",-223.659871136224,-0.464229563645308,0.999999921651615,0.00207560507518383,223.659871136224,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",71,-2338.46997117601,120035.353715816,"estimate","juniorGp,kinyarwanda - (meditron-70b,english)",-2338.46997117601,-6.74958714753064,1.34813971097714e-09,0.00288632620077489,2338.46997117601,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",72,-1170.61515151519,170326.174239355,"estimate","juniorGp,kinyarwanda - (meditron-70b,kinyarwanda)",-1170.61515151519,-2.83643898045001,0.206254861099524,0.00242303286163574,1170.61515151519,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",73,-8430.3481167216,120035.35371582,"estimate","juniorGp,kinyarwanda - (o3-mini-high,english)",-8430.3481167216,-24.3327346509464,0,0.00288632620077484,8430.3481167216,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",74,-3367.07532467522,170326.174239362,"estimate","juniorGp,kinyarwanda - (o3-mini-high,kinyarwanda)",-3367.07532467522,-8.15853415929073,1.9817480989559e-13,0.00242303286163569,3367.07532467522,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",75,35.4647715919909,152221.57390063,"estimate","juniorGp,kinyarwanda - seniorNurse,english",35.4647715919909,0.0908989911381219,1,0.00256307843129179,35.4647715919909,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",76,-988.568831168561,306587.113630853,"estimate","juniorGp,kinyarwanda - seniorNurse,kinyarwanda",-988.568831168561,-1.78537712032387,0.883147243689234,0.00180602206344441,988.568831168561,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",77,1167.85481966083,85970.1188679458,"estimate","(meditron-70b,english) - (meditron-70b,kinyarwanda)",1167.85481966083,3.9830439060848,0.00528205686609939,0.00341056425767166,1167.85481966083,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",78,-6091.87814554558,35679.2983444073,"estimate","(meditron-70b,english) - (o3-mini-high,english)",-6091.87814554558,-32.2509903342686,0,0.00529409642867703,6091.87814554558,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",79,-1028.60535349921,85970.1188679516,"estimate","(meditron-70b,english) - (o3-mini-high,kinyarwanda)",-1028.60535349921,-3.50812465389401,0.0302666633059583,0.00341056425767155,1028.60535349921,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",80,2373.93474276801,67865.518529219,"estimate","(meditron-70b,english) - seniorNurse,english",2373.93474276801,9.11263951802702,1.76303416310475e-13,0.00383862258462997,2373.93474276801,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",81,1349.90114000746,222231.058259443,"estimate","(meditron-70b,english) - seniorNurse,kinyarwanda",1349.90114000746,2.86351582086022,0.193571385856521,0.0021212781706699,1349.90114000746,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",82,-7259.73296520641,85970.1188679493,"estimate","(meditron-70b,kinyarwanda) - (o3-mini-high,english)",-7259.73296520641,-24.7597857713732,0,0.00341056425767159,7259.73296520641,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",83,-2196.46017316003,136260.939391493,"estimate","(meditron-70b,kinyarwanda) - (o3-mini-high,kinyarwanda)",-2196.46017316003,-5.95028330130587,2.42359318947116e-07,0.00270903309516659,2196.46017316003,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",84,1206.07992310718,118156.339052759,"estimate","(meditron-70b,kinyarwanda) - seniorNurse,english",1206.07992310718,3.50871081011557,0.0302071357086789,0.00290918598584761,1206.07992310718,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",85,182.04632034663,272521.878782983,"estimate","(meditron-70b,kinyarwanda) - seniorNurse,kinyarwanda",182.04632034663,0.348723502442423,0.999999997868382,0.00191557567205109,182.04632034663,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",86,5063.27279204637,85970.1188679552,"estimate","(o3-mini-high,english) - (o3-mini-high,kinyarwanda)",5063.27279204637,17.2686172113938,0,0.00341056425767148,5063.27279204637,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",87,8465.81288831359,67865.5185292222,"estimate","(o3-mini-high,english) - seniorNurse,english",8465.81288831359,32.4970605503313,0,0.00383862258462988,8465.81288831359,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",88,7441.77928555304,222231.05825945,"estimate","(o3-mini-high,english) - seniorNurse,kinyarwanda",7441.77928555304,15.7860839493869,0,0.00212127817066987,7441.77928555304,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",89,3402.54009626721,118156.339052765,"estimate","(o3-mini-high,kinyarwanda) - seniorNurse,english",3402.54009626721,9.89862196434489,1.2623235789988e-13,0.00290918598584753,3402.54009626721,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",90,2378.50649350666,272521.878782992,"estimate","(o3-mini-high,kinyarwanda) - seniorNurse,kinyarwanda",2378.50649350666,4.55620917477683,0.000443548056915932,0.00191557567205106,2378.50649350666,"GitHub","RwandaBenchmarking","main",NA
"gh_PATH-AI-Initiative_RwandaBenchmarking_output_art_anova_posthoc_interactions_evaluationLanguage_responder.csv","PATH-AI-Initiative","output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv","PATH-AI-Initiative / RwandaBenchmarking / output/art_anova/posthoc/interactions/evaluationLanguage_responder.csv",91,-1024.03360276055,254417.278444262,"estimate","seniorNurse,english - seniorNurse,kinyarwanda",-1024.03360276055,-2.03020973810369,0.74874645683144,0.00198256163921841,1024.03360276055,"GitHub","RwandaBenchmarking","main",NA
